payment_id,order_id,payment_method,payment_date,amount,payment_status
PAY-00884,ORD-00910,paypal,2023-09-29,389.95,pending
PAY-02157,ORD-00838,credit_card,2024-12-23,448.84,refunded
PAY-00089,ORD-00281,debit_card,2022-07-14,27.33,refunded
PAY-00808,ORD-02144,bank_transfer,2023-04-21,560.34,success
PAY-02661,ORD-00097,paypal,2022-02-26,185.86,refunded
PAY-00183,ORD-02614,credit_card,2024-07-13,980.45,refunded
PAY-02167,ORD-00230,debit_card,2024-11-13,230.48,pending
PAY-02085,ORD-01028,debit_card,2024-11-11,323.7,success
PAY-03138,ORD-00933,credit_card,2022-05-20,168.23,failed
PAY-02081,ORD-01383,paypal,2023-10-14,207.87,pending
PAY-02418,ORD-00579,debit_card,2022-05-21,677.4,success
PAY-02443,ORD-01015,credit_card,2023-08-09,18.05,success
PAY-01782,ORD-01793,debit_card,2023-04-11,47.51,failed
PAY-00812,ORD-02957,credit_card,2024-10-28,1986.67,success
PAY-02912,ORD-00996,gift_card,2023-03-27,34.59,success
PAY-02528,ORD-02146,debit_card,2023-01-06,1201.65,pending
PAY-02001,ORD-02130,bank_transfer,2023-10-21,545.54,refunded
PAY-02005,ORD-01286,debit_card,2024-11-17,2114.66,success
PAY-02414,ORD-02857,credit_card,2024-02-12,367.26,failed
PAY-02963,ORD-00882,credit_card,2024-03-26,117.92,success
PAY-01086,ORD-00569,debit_card,2023-02-15,1226.89,success
PAY-00632,ORD-02468,credit_card,,401.89,failed
PAY-03102,ORD-02861,debit_card,2022-08-21,388.14,success
PAY-03132,ORD-00488,debit_card,2022-12-06,881.11,success
PAY-02713,ORD-02263,bank_transfer,2024-01-28,343.09,success
PAY-02501,ORD-01081,debit_card,2022-09-02,808.02,success
PAY-00668,ORD-01208,credit_card,2022-05-14,390.92,success
PAY-01432,ORD-01786,paypal,2023-09-13,40.82,refunded
PAY-01614,ORD-00800,apple_pay,2022-05-13,1720.16,refunded
PAY-01011,ORD-02767,paypal,2022-02-28,295.02,failed
PAY-00815,ORD-02197,debit_card,2023-12-05,35.04,success
PAY-00260,ORD-01380,gift_card,2022-06-18,1481.64,success
PAY-00181,ORD-01478,paypal,2022-12-26,1055.23,failed
PAY-03119,ORD-00993,debit_card,2023-04-02,344.08,success
PAY-02672,ORD-01265,google_pay,2024-05-21,1121.11,success
PAY-01485,ORD-01171,bank_transfer,2025-06-17,423.45,failed
PAY-02347,ORD-01105,credit_card,2024-03-08,272.51,success
PAY-02258,ORD-01963,credit_card,2024-09-28,475.96,success
PAY-00334,ORD-01929,debit_card,2023-08-03,1457.09,success
PAY-02478,ORD-01814,apple_pay,2024-01-01,328.75,refunded
PAY-00098,ORD-00878,apple_pay,2024-03-15,171.75,refunded
PAY-01907,ORD-01006,gift_card,2022-06-21,2839.22,success
PAY-00180,ORD-01824,gift_card,2024-02-08,499.47,success
PAY-02093,ORD-01746,credit_card,2022-04-03,149.69,success
PAY-00993,ORD-02211,paypal,2024-04-17,95.37,refunded
PAY-00698,ORD-00294,bank_transfer,2022-07-24,2662.62,pending
PAY-00321,ORD-01690,paypal,2023-01-24,1417.34,success
PAY-01038,ORD-01176,bank_transfer,2023-06-17,944.42,success
PAY-00124,ORD-02876,credit_card,2024-04-13,900.89,success
PAY-00332,ORD-00297,debit_card,2022-08-03,1234.47,pending
PAY-02653,ORD-00787,gift_card,2024-05-23,623.48,success
PAY-01410,ORD-00720,apple_pay,2024-01-26,693.1,success
PAY-02589,ORD-01586,credit_card,2024-12-16,898.38,success
PAY-00624,ORD-02919,credit_card,2024-05-29,342.42,failed
PAY-02368,ORD-02121,apple_pay,2024-07-06,195.88,refunded
PAY-02196,ORD-01128,gift_card,2023-01-17,128.86,failed
PAY-01534,ORD-00811,paypal,2022-11-05,1508.82,success
PAY-00395,ORD-02750,credit_card,2024-05-27,338.25,success
PAY-02348,ORD-01521,credit_card,2024-01-07,1498.45,success
PAY-02401,ORD-01615,gift_card,2022-09-07,74.94,refunded
PAY-02663,ORD-00902,bank_transfer,2023-06-20,53.81,refunded
PAY-02567,ORD-01798,gift_card,2022-05-11,45.67,refunded
PAY-00582,ORD-00164,debit_card,2024-06-25,48.35,pending
PAY-00865,ORD-00820,credit_card,2022-06-22,376.87,failed
PAY-02770,ORD-00151,credit_card,2023-09-15,2314.58,refunded
PAY-01247,ORD-00624,credit_card,2023-05-02,322.77,pending
PAY-00138,ORD-00020,google_pay,2024-04-23,559.92,pending
PAY-01236,ORD-00103,debit_card,2024-07-23,7.55,failed
PAY-02716,ORD-02374,bank_transfer,2024-07-02,343.3,refunded
PAY-01328,ORD-00307,apple_pay,2023-01-27,979.5,success
PAY-02643,ORD-00113,paypal,2024-07-28,175.95,success
PAY-00015,ORD-00060,gift_card,,281.42,refunded
PAY-01117,ORD-00249,debit_card,2024-02-11,648.52,pending
PAY-02674,ORD-02573,google_pay,2024-09-06,382.97,success
PAY-00482,ORD-01164,gift_card,2024-10-30,718.79,success
PAY-01632,ORD-01339,debit_card,2024-10-10,1289.3,refunded
PAY-00078,ORD-01622,bank_transfer,2024-02-25,536.72,success
PAY-00135,ORD-02882,credit_card,2024-10-30,805.88,refunded
PAY-00423,ORD-02687,google_pay,2022-04-18,125.25,success
PAY-02202,ORD-00014,credit_card,2024-09-20,41.61,success
PAY-02837,ORD-01846,gift_card,2024-03-12,399.41,success
PAY-00120,ORD-02049,apple_pay,2023-02-03,538.01,success
PAY-02090,ORD-00673,credit_card,2022-09-11,1299.29,refunded
PAY-02531,ORD-01721,credit_card,2024-10-04,39.26,refunded
PAY-01302,ORD-00156,bank_transfer,2024-01-03,745.27,success
PAY-00253,ORD-02416,credit_card,2024-09-02,678.12,pending
PAY-00289,ORD-00122,paypal,2023-11-30,216.36,pending
PAY-03011,ORD-01909,gift_card,2024-12-12,1496.4,failed
PAY-01025,ORD-01190,debit_card,,2733.38,pending
PAY-00787,ORD-01205,gift_card,2023-01-04,217.01,refunded
PAY-02447,ORD-00773,debit_card,2024-09-03,54.0,refunded
PAY-00660,ORD-02667,paypal,2024-11-24,422.71,success
PAY-00090,ORD-00597,credit_card,2023-01-23,362.42,success
PAY-00433,ORD-02793,credit_card,2023-05-20,389.0,pending
PAY-01480,ORD-00045,credit_card,2022-12-09,907.4,success
PAY-03073,ORD-00935,credit_card,2023-07-04,155.18,success
PAY-02869,ORD-02420,gift_card,2024-05-12,60.49,success
PAY-01809,ORD-02280,debit_card,2023-06-06,56.12,success
PAY-00595,ORD-00968,debit_card,2023-01-21,814.16,success
PAY-01819,ORD-02969,credit_card,2022-06-03,87.36,pending
PAY-01230,ORD-00508,paypal,2024-01-25,1740.51,success
PAY-01547,ORD-01701,gift_card,2023-03-16,10.09,failed
PAY-02945,ORD-01053,gift_card,2024-03-27,35.44,success
PAY-01746,ORD-01371,debit_card,2022-03-23,519.26,pending
PAY-00507,ORD-00049,gift_card,2022-05-09,523.49,success
PAY-02731,ORD-01941,credit_card,2022-01-06,56.36,success
PAY-00071,ORD-02191,gift_card,2022-05-15,166.67,failed
PAY-00374,ORD-02501,apple_pay,2024-10-25,1471.8,success
PAY-00095,ORD-01781,credit_card,2023-04-03,263.79,success
PAY-00784,ORD-02697,gift_card,2023-04-22,84.53,success
PAY-02533,ORD-02196,credit_card,2022-12-29,303.17,failed
PAY-01252,ORD-02319,credit_card,2024-12-15,195.52,success
PAY-00375,ORD-00986,bank_transfer,2024-08-07,12.99,pending
PAY-01625,ORD-02826,apple_pay,2024-05-30,662.0,pending
PAY-00578,ORD-02178,credit_card,2023-07-10,1009.78,refunded
PAY-01929,ORD-02363,debit_card,2022-01-25,1239.67,success
PAY-02063,ORD-01510,apple_pay,2022-11-08,102.98,pending
PAY-01911,ORD-01603,bank_transfer,2023-12-24,106.13,success
PAY-00997,ORD-02776,apple_pay,2022-11-05,19.47,success
PAY-01615,ORD-00796,google_pay,2023-01-06,472.97,success
PAY-01389,ORD-01842,apple_pay,2022-12-24,363.3,success
PAY-00518,ORD-02427,gift_card,2023-11-20,715.52,failed
PAY-02149,ORD-02342,paypal,2024-09-27,17.32,success
PAY-02458,ORD-01975,bank_transfer,2023-02-01,313.01,success
PAY-02406,ORD-01914,credit_card,2024-10-18,13.73,success
PAY-02602,ORD-01972,paypal,2022-01-16,1234.22,failed
PAY-00027,ORD-02465,bank_transfer,2022-03-05,687.99,pending
PAY-01170,ORD-02752,debit_card,2024-07-15,682.72,success
PAY-01804,ORD-01595,gift_card,2022-02-03,1378.5,pending
PAY-00923,ORD-01838,credit_card,2022-07-27,561.95,success
PAY-02961,ORD-02276,credit_card,2024-02-22,483.43,success
PAY-01444,ORD-01123,google_pay,2023-01-16,74.49,success
PAY-02295,ORD-02005,debit_card,2023-05-04,791.37,success
PAY-01597,ORD-01323,paypal,,55.28,refunded
PAY-01172,ORD-02808,bank_transfer,2022-12-19,765.41,success
PAY-00619,ORD-02215,bank_transfer,2023-09-12,575.28,success
PAY-00398,ORD-02192,apple_pay,2023-09-20,1024.19,success
PAY-00309,ORD-01002,debit_card,2022-02-26,545.32,failed
PAY-02490,ORD-01449,credit_card,2023-04-19,89.69,success
PAY-00446,ORD-01533,credit_card,2022-06-06,4400.55,success
PAY-01377,ORD-02305,google_pay,2023-10-30,1288.41,refunded
PAY-01264,ORD-00466,debit_card,2024-12-03,506.09,refunded
PAY-01538,ORD-00723,apple_pay,2024-10-07,444.04,success
PAY-02371,ORD-02524,paypal,2023-08-30,717.8,success
PAY-02728,ORD-01258,paypal,2022-07-18,119.46,success
PAY-00022,ORD-02293,bank_transfer,2023-11-09,2108.28,refunded
PAY-02697,ORD-00793,debit_card,2026-04-12,357.25,success
PAY-01068,ORD-01534,credit_card,2022-12-30,2996.97,success
PAY-03105,ORD-00927,apple_pay,2024-05-30,1256.79,failed
PAY-02098,ORD-00254,debit_card,2022-03-01,188.21,refunded
PAY-00636,ORD-02916,google_pay,2023-09-01,330.75,pending
PAY-02110,ORD-02443,debit_card,2024-07-06,1252.39,success
PAY-02473,ORD-01118,apple_pay,2024-11-10,171.42,pending
PAY-00889,ORD-01612,apple_pay,2024-02-15,730.68,success
PAY-01257,ORD-00543,credit_card,2024-01-24,524.61,pending
PAY-01874,ORD-00729,google_pay,2024-10-14,15.6,success
PAY-01102,ORD-00101,debit_card,2024-03-29,872.72,refunded
PAY-01642,ORD-02712,debit_card,2022-02-27,22.58,success
PAY-00870,ORD-01149,paypal,2023-04-07,467.16,failed
PAY-02882,ORD-00282,apple_pay,2024-08-31,700.18,failed
PAY-02206,ORD-01468,debit_card,2023-11-20,237.22,pending
PAY-02022,ORD-01759,apple_pay,2022-02-20,29.12,pending
PAY-02906,ORD-02549,debit_card,2023-04-21,1818.35,failed
PAY-01997,ORD-00758,gift_card,2024-03-12,22.26,success
PAY-01129,ORD-00302,credit_card,2023-10-19,34.86,failed
PAY-00106,ORD-02928,credit_card,2022-11-09,1589.96,success
PAY-01141,ORD-01019,paypal,2024-05-29,900.94,success
PAY-02746,ORD-02134,debit_card,2024-10-24,78.14,success
PAY-02918,ORD-01962,debit_card,2023-08-25,708.3,success
PAY-00328,ORD-01794,paypal,2023-12-15,598.16,refunded
PAY-01613,ORD-02320,paypal,2022-02-05,2093.93,success
PAY-02055,ORD-00834,debit_card,2022-09-25,823.24,pending
PAY-00346,ORD-00392,credit_card,2023-08-09,34.36,failed
PAY-00633,ORD-01120,google_pay,2022-12-26,248.98,pending
PAY-01482,ORD-01374,paypal,2023-03-24,1141.59,success
PAY-01892,ORD-01939,debit_card,2025-11-05,1079.94,success
PAY-03000,ORD-01378,bank_transfer,2023-04-27,502.64,success
PAY-00060,ORD-02373,debit_card,2022-10-23,583.96,success
PAY-01609,ORD-00250,debit_card,2022-07-15,579.13,success
PAY-00347,ORD-00721,gift_card,2023-07-31,26.05,failed
PAY-02250,ORD-02073,debit_card,2023-05-08,204.88,pending
PAY-02544,ORD-00750,google_pay,2022-05-17,489.5,success
PAY-00707,ORD-00898,apple_pay,,33.5,pending
PAY-00147,ORD-02407,credit_card,2024-12-30,157.32,success
PAY-00837,ORD-02177,debit_card,2022-01-23,816.18,success
PAY-01074,ORD-02927,debit_card,2022-01-02,165.43,success
PAY-01372,ORD-02977,credit_card,2024-01-04,27.17,success
PAY-01937,ORD-01862,debit_card,2023-09-03,1528.63,failed
PAY-02712,ORD-02562,credit_card,2024-11-28,452.4,success
PAY-01171,ORD-01345,credit_card,2023-09-19,1500.12,refunded
PAY-01429,ORD-02754,apple_pay,2024-06-09,484.35,failed
PAY-00781,ORD-01725,paypal,2023-07-12,1128.82,success
PAY-01222,ORD-02269,bank_transfer,2024-06-05,934.57,refunded
PAY-01093,ORD-00706,apple_pay,2023-03-28,585.16,success
PAY-00449,ORD-02788,credit_card,2024-06-05,24.41,success
PAY-02133,ORD-01745,google_pay,2024-10-17,2345.78,success
PAY-01998,ORD-00369,credit_card,2023-01-28,375.34,success
PAY-02450,ORD-02186,google_pay,2023-10-30,31.71,pending
PAY-02297,ORD-02069,bank_transfer,2022-05-16,375.2,refunded
PAY-01108,ORD-00007,google_pay,2022-08-28,127.65,success
PAY-01583,ORD-01448,paypal,2024-01-18,166.44,success
PAY-02201,ORD-02358,apple_pay,2024-07-19,1128.81,success
PAY-01825,ORD-00759,bank_transfer,2022-09-15,1276.43,pending
PAY-00157,ORD-02096,google_pay,2024-05-18,18.77,success
PAY-03055,ORD-01273,credit_card,2023-10-21,629.09,success
PAY-00572,ORD-02349,bank_transfer,2023-05-18,498.18,success
PAY-02080,ORD-02155,paypal,2024-10-08,140.72,success
PAY-00295,ORD-02911,credit_card,2022-03-13,127.08,refunded
PAY-02395,ORD-00560,debit_card,2022-11-02,2880.88,success
PAY-01829,ORD-00412,google_pay,2023-08-08,87.53,success
PAY-02696,ORD-01614,google_pay,2024-08-08,71.24,success
PAY-02895,ORD-02960,google_pay,2022-01-01,403.48,success
PAY-01708,ORD-01772,debit_card,2024-09-30,45.96,success
PAY-03057,ORD-01569,google_pay,2022-04-07,13.63,refunded
PAY-00085,ORD-00354,debit_card,2024-02-04,201.7,refunded
PAY-00637,ORD-02511,debit_card,2024-05-12,844.77,pending
PAY-02390,ORD-00457,credit_card,2023-06-24,304.98,failed
PAY-03047,ORD-02526,debit_card,2022-10-05,3225.83,success
PAY-00131,ORD-01660,credit_card,2023-05-15,1506.82,success
PAY-01767,ORD-00100,other,,1458.1,success
PAY-00949,ORD-00592,credit_card,2024-05-12,7330.39,refunded
PAY-02705,ORD-01011,debit_card,2024-08-07,256.88,success
PAY-02808,ORD-00571,google_pay,2024-05-26,499.94,success
PAY-00803,ORD-01747,google_pay,2022-04-01,212.93,success
PAY-01978,ORD-02365,google_pay,2023-12-03,987.11,refunded
PAY-01731,ORD-02935,gift_card,2024-07-15,485.38,pending
PAY-01934,ORD-00316,credit_card,2022-04-29,1971.3,success
PAY-01164,ORD-02639,credit_card,2022-11-26,340.08,success
PAY-01381,ORD-00223,bank_transfer,2023-05-06,753.68,success
PAY-02034,ORD-01639,debit_card,2023-01-30,51.21,success
PAY-02788,ORD-00548,credit_card,2024-03-17,53.28,success
PAY-02102,ORD-00500,paypal,2022-04-14,638.96,pending
PAY-00018,ORD-00276,debit_card,2022-10-02,389.63,success
PAY-02642,ORD-00136,debit_card,2024-03-10,411.67,success
PAY-02553,ORD-02850,google_pay,2022-03-05,400.53,refunded
PAY-02021,ORD-02953,debit_card,2024-05-26,540.78,pending
PAY-01705,ORD-01980,paypal,2023-03-14,426.5,success
PAY-02628,ORD-00815,credit_card,2022-03-26,2891.6,success
PAY-00443,ORD-02835,debit_card,2022-04-13,686.67,failed
PAY-01924,ORD-02651,debit_card,2024-08-15,454.12,success
PAY-02427,ORD-00006,bank_transfer,2022-09-05,1158.72,success
PAY-01228,ORD-02853,gift_card,2023-04-21,1867.29,refunded
PAY-01991,ORD-00259,apple_pay,,743.91,success
PAY-01723,ORD-02314,debit_card,2023-11-02,635.76,success
PAY-00983,ORD-01579,debit_card,2023-04-26,139.39,success
PAY-00017,ORD-01831,credit_card,2023-01-16,1445.71,failed
PAY-02207,ORD-01008,apple_pay,2022-06-11,180.41,success
PAY-01573,ORD-02311,credit_card,2022-05-31,1263.48,success
PAY-02135,ORD-02870,gift_card,2024-11-22,80.08,success
PAY-01863,ORD-01144,debit_card,2023-08-02,636.22,success
PAY-00612,ORD-02250,google_pay,2023-03-15,528.02,success
PAY-01968,ORD-02724,debit_card,2022-03-01,1786.36,success
PAY-01199,ORD-00377,debit_card,2023-03-22,632.12,refunded
PAY-01309,ORD-00999,debit_card,2024-06-29,151.08,refunded
PAY-01180,ORD-02488,credit_card,2023-05-12,1475.56,success
PAY-01604,ORD-02976,gift_card,2023-04-18,1603.57,failed
PAY-01758,ORD-01957,gift_card,2022-11-04,281.51,success
PAY-01996,ORD-00582,credit_card,2022-01-17,305.14,refunded
PAY-01912,ORD-02347,apple_pay,2022-01-07,2073.04,success
PAY-02778,ORD-01476,paypal,2022-09-07,257.9,pending
PAY-03051,ORD-01898,other,2023-04-04,296.06,pending
PAY-01451,ORD-02806,debit_card,2022-10-06,60.32,failed
PAY-01579,ORD-02571,gift_card,2024-01-09,416.01,pending
PAY-02274,ORD-02099,debit_card,2022-09-17,485.92,pending
PAY-00823,ORD-00309,debit_card,2024-09-29,113.68,pending
PAY-02010,ORD-00615,bank_transfer,2024-12-23,233.24,success
PAY-01980,ORD-01662,credit_card,2022-10-10,1815.06,success
PAY-01136,ORD-02112,debit_card,2024-06-25,165.04,success
PAY-00579,ORD-00960,debit_card,2022-01-04,356.45,failed
PAY-02023,ORD-02077,debit_card,2022-12-27,21.57,success
PAY-02768,ORD-01643,google_pay,2022-01-28,1894.06,success
PAY-01914,ORD-00770,apple_pay,2023-02-14,127.67,success
PAY-02610,ORD-01886,bank_transfer,2022-09-10,321.26,pending
PAY-02732,ORD-00362,google_pay,2022-06-06,186.19,success
PAY-01558,ORD-02082,paypal,2022-02-19,627.34,refunded
PAY-00704,ORD-01985,debit_card,2022-01-05,148.16,pending
PAY-02641,ORD-00385,debit_card,2023-07-20,6033.7,pending
PAY-00967,ORD-02868,apple_pay,2023-08-09,552.29,refunded
PAY-02881,ORD-02174,debit_card,2022-08-10,688.96,failed
PAY-02515,ORD-01113,bank_transfer,2023-11-23,902.05,success
PAY-01851,ORD-02289,debit_card,2023-05-05,1085.55,success
PAY-00496,ORD-00207,credit_card,2024-03-12,1024.0,refunded
PAY-00382,ORD-01311,credit_card,2022-10-06,957.5,refunded
PAY-02309,ORD-02455,debit_card,2022-06-22,113.44,success
PAY-00972,ORD-01443,bank_transfer,2023-09-06,1612.77,success
PAY-02416,ORD-02554,debit_card,2022-04-24,295.32,failed
PAY-02835,ORD-02714,debit_card,2023-02-20,394.52,refunded
PAY-02150,ORD-00430,gift_card,2023-03-01,182.71,success
PAY-01123,ORD-02504,bank_transfer,2022-04-16,839.84,refunded
PAY-00132,ORD-01035,debit_card,2022-11-28,3181.78,failed
PAY-00199,ORD-00725,bank_transfer,2022-05-20,95.75,success
PAY-02857,ORD-02012,google_pay,,302.44,success
PAY-01100,ORD-00403,apple_pay,2023-04-16,2458.36,success
PAY-02083,ORD-02463,credit_card,2022-11-18,153.38,pending
PAY-00105,ORD-01527,credit_card,2024-12-29,1010.67,success
PAY-00067,ORD-00444,apple_pay,2024-08-22,3354.21,success
PAY-02301,ORD-02834,google_pay,2024-12-06,895.68,pending
PAY-02377,ORD-00184,google_pay,2022-11-08,334.56,refunded
PAY-00684,ORD-00835,gift_card,2022-02-22,570.33,refunded
PAY-02173,ORD-00518,apple_pay,2022-10-28,1532.7,failed
PAY-00226,ORD-01281,debit_card,2022-05-21,654.22,success
PAY-00384,ORD-02995,credit_card,2024-03-31,360.34,success
PAY-02484,ORD-00148,debit_card,2023-08-17,2318.26,success
PAY-00774,ORD-00549,debit_card,2023-09-20,4975.35,success
PAY-00548,ORD-01089,google_pay,2024-10-18,360.79,success
PAY-01682,ORD-02254,google_pay,2024-04-12,3254.51,pending
PAY-02776,ORD-02402,google_pay,2023-10-19,393.2,success
PAY-01057,ORD-02359,credit_card,2023-04-21,139.32,failed
PAY-02718,ORD-01683,credit_card,2024-01-21,1199.72,success
PAY-00049,ORD-02946,paypal,2022-07-06,1140.11,refunded
PAY-00680,ORD-00702,credit_card,2023-02-04,185.86,pending
PAY-01428,ORD-00167,credit_card,2024-11-05,4460.85,refunded
PAY-02982,ORD-02181,apple_pay,2023-09-03,47.52,success
PAY-01016,ORD-01142,paypal,2024-04-26,896.2,success
PAY-01713,ORD-01114,google_pay,2024-09-08,358.08,success
PAY-00559,ORD-00547,debit_card,2022-11-21,1415.99,success
PAY-01149,ORD-00607,credit_card,2022-05-06,673.29,success
PAY-01548,ORD-01365,paypal,2022-09-20,268.0,success
PAY-02221,ORD-01734,gift_card,2023-09-12,22.72,refunded
PAY-00934,ORD-02330,debit_card,2023-07-22,14.43,pending
PAY-00835,ORD-01981,google_pay,2024-04-12,722.7,success
PAY-01555,ORD-02222,debit_card,2023-06-13,2228.95,failed
PAY-01535,ORD-02036,apple_pay,2023-04-17,568.15,success
PAY-02627,ORD-01691,apple_pay,2022-10-01,3432.59,success
PAY-00924,ORD-01124,apple_pay,2022-02-02,45.0,success
PAY-01487,ORD-02039,debit_card,2023-09-16,26.85,success
PAY-02817,ORD-01577,paypal,2023-04-26,1408.41,success
PAY-00989,ORD-00462,paypal,2022-05-20,353.68,success
PAY-02271,ORD-00934,paypal,2023-02-03,1589.69,success
PAY-01365,ORD-01825,debit_card,2022-06-28,138.39,pending
PAY-02073,ORD-02413,credit_card,2024-11-04,193.69,success
PAY-02256,ORD-02106,debit_card,2023-05-26,639.68,success
PAY-00362,ORD-01133,debit_card,2022-02-19,1187.14,refunded
PAY-01857,ORD-01348,debit_card,2024-01-10,1208.68,refunded
PAY-02785,ORD-00883,credit_card,2024-02-12,114.8,pending
PAY-02914,ORD-00929,credit_card,2024-07-07,274.19,pending
PAY-01483,ORD-00712,apple_pay,,1271.29,pending
PAY-02217,ORD-00652,debit_card,2023-05-21,43.26,failed
PAY-00978,ORD-00564,credit_card,2023-06-30,3024.01,refunded
PAY-02905,ORD-01771,apple_pay,2024-12-07,841.08,success
PAY-00574,ORD-01711,credit_card,2024-07-08,182.32,pending
PAY-02243,ORD-01754,credit_card,2024-01-11,589.79,success
PAY-00659,ORD-02208,gift_card,2024-11-02,137.78,failed
PAY-01540,ORD-01667,credit_card,2022-05-03,2057.4,pending
PAY-03009,ORD-02784,paypal,2023-04-04,474.83,success
PAY-01165,ORD-02968,debit_card,2022-07-30,124.02,success
PAY-03024,ORD-02567,google_pay,2022-03-18,999.11,success
PAY-02798,ORD-02380,debit_card,2024-02-14,626.0,success
PAY-02199,ORD-01803,debit_card,2023-02-19,2282.67,pending
PAY-02999,ORD-01498,credit_card,2023-05-19,1455.89,failed
PAY-02267,ORD-01895,credit_card,2022-10-28,1195.24,success
PAY-01561,ORD-02340,gift_card,2023-06-23,787.21,success
PAY-01067,ORD-01540,paypal,2023-02-12,321.03,success
PAY-02101,ORD-02479,credit_card,2023-10-15,179.34,success
PAY-01532,ORD-00981,apple_pay,2022-07-05,312.66,success
PAY-01107,ORD-00140,paypal,2025-07-07,1225.9,pending
PAY-01747,ORD-02353,gift_card,2022-03-17,1110.15,success
PAY-02649,ORD-00054,???,2024-08-29,378.06,success
PAY-00400,ORD-00010,debit_card,2022-03-17,462.05,success
PAY-01058,ORD-01411,credit_card,2023-09-16,333.75,success
PAY-01078,ORD-00688,bank_transfer,2023-02-02,137.33,failed
PAY-00032,ORD-01935,credit_card,2022-09-26,602.1,success
PAY-00172,ORD-00701,bank_transfer,2023-05-24,118.8,failed
PAY-02142,ORD-01390,paypal,2022-11-02,350.04,pending
PAY-00611,ORD-02948,apple_pay,2024-03-22,248.88,refunded
PAY-00682,ORD-00257,credit_card,2022-12-21,1884.07,success
PAY-02594,ORD-02345,google_pay,2024-04-19,436.18,success
PAY-01815,ORD-01282,debit_card,2022-03-21,606.37,success
PAY-01319,ORD-00118,credit_card,2023-01-18,1044.18,pending
PAY-02048,ORD-00055,apple_pay,2022-12-06,888.29,success
PAY-01661,ORD-02939,paypal,2024-01-05,1173.26,success
PAY-00294,ORD-01300,credit_card,2022-11-24,463.64,success
PAY-02838,ORD-01188,debit_card,2022-06-03,504.66,success
PAY-00489,ORD-02101,credit_card,2023-12-08,681.32,refunded
PAY-02803,ORD-00742,credit_card,2023-12-18,1584.54,pending
PAY-00365,ORD-01268,credit_card,2022-07-17,64.15,pending
PAY-00602,ORD-02560,credit_card,2024-03-22,1386.09,success
PAY-00134,ORD-00905,debit_card,2024-03-21,2124.83,refunded
PAY-02174,ORD-02492,paypal,2022-11-19,542.09,pending
PAY-00475,ORD-01655,credit_card,2022-12-03,510.27,failed
PAY-01363,ORD-01649,apple_pay,2023-02-25,404.52,success
PAY-01274,ORD-01264,credit_card,2022-09-16,1488.07,success
PAY-01869,ORD-00892,gift_card,2023-05-28,88.72,success
PAY-02924,ORD-01111,apple_pay,2023-08-23,284.83,failed
PAY-02164,ORD-01180,credit_card,2022-07-28,96.1,success
PAY-01971,ORD-00128,google_pay,2023-01-01,2102.09,success
PAY-01295,ORD-01789,debit_card,2024-09-09,307.26,pending
PAY-00046,ORD-01677,paypal,2024-05-17,1779.1,success
PAY-01196,ORD-01698,paypal,2022-06-22,85.64,pending
PAY-00167,ORD-02415,credit_card,2023-01-09,638.31,success
PAY-02095,ORD-02206,debit_card,2023-03-17,1246.73,failed
PAY-01178,ORD-00194,bank_transfer,2024-06-05,100.63,success
PAY-02804,ORD-00493,google_pay,2024-02-16,106.33,success
PAY-00254,ORD-01966,debit_card,2024-01-25,3128.23,failed
PAY-02605,ORD-02338,google_pay,,438.36,success
PAY-01001,ORD-00565,paypal,2022-01-09,348.98,success
PAY-02584,ORD-01616,paypal,2023-05-22,499.42,success
PAY-01406,ORD-00196,credit_card,2024-12-29,116.59,failed
PAY-03060,ORD-00175,credit_card,2023-09-20,127.05,pending
PAY-00890,ORD-02382,credit_card,2024-11-26,1523.48,pending
PAY-02640,ORD-02955,bank_transfer,2022-06-18,424.43,refunded
PAY-01692,ORD-01950,apple_pay,2022-06-29,1005.06,pending
PAY-01794,ORD-02066,credit_card,2024-10-11,3941.28,success
PAY-02362,ORD-02628,debit_card,2023-10-23,1428.3,success
PAY-01897,ORD-00580,apple_pay,2024-07-28,174.76,success
PAY-01002,ORD-02742,bank_transfer,2024-12-28,1069.24,success
PAY-00094,ORD-01343,google_pay,2023-01-02,721.18,success
PAY-00888,ORD-01594,bank_transfer,2022-08-21,1024.62,success
PAY-00047,ORD-00319,credit_card,2024-04-20,1417.67,failed
PAY-01221,ORD-01584,google_pay,2022-06-06,1700.72,success
PAY-01621,ORD-02745,google_pay,2022-07-31,1110.31,refunded
PAY-01200,ORD-02074,google_pay,2023-08-20,152.6,success
PAY-01448,ORD-00264,credit_card,2023-08-25,279.33,failed
PAY-02373,ORD-00452,???,2022-10-01,802.11,pending
PAY-01953,ORD-01836,debit_card,2022-09-27,298.38,success
PAY-02840,ORD-01799,gift_card,2022-07-12,1295.16,failed
PAY-01378,ORD-02305,credit_card,2023-10-29,586.22,refunded
PAY-01050,ORD-00836,credit_card,2023-04-21,831.4,success
PAY-01647,ORD-01582,credit_card,2024-01-24,946.17,refunded
PAY-01099,ORD-01965,credit_card,2024-11-13,283.25,success
PAY-00217,ORD-00473,credit_card,2024-11-27,1266.52,success
PAY-00072,ORD-01858,credit_card,2022-01-09,421.85,success
PAY-00956,ORD-02917,credit_card,2024-01-25,14.44,refunded
PAY-02717,ORD-01385,bank_transfer,2022-01-26,7815.6,failed
PAY-00121,ORD-02585,google_pay,2022-11-09,185.36,success
