order_id,customer_id,store_id,order_date,status,shipping_method
ORD-00355,CUST-0443,STR-002,2025-06-14,shipped,next_day
ORD-02203,CUST-0109,STR-005,2024-04-03,cancelled,express
ORD-02156,CUST-0049,STR-007,2022-07-12,processing,standard
ORD-02747,CUST-0198,STR-001,2023-05-23,completed,express
ORD-00191,CUST-0325,STR-002,2022-07-08,completed,next_day
ORD-00161,CUST-0234,STR-003,2023-06-29,completed,click_and_collect
ORD-01224,CUST-0024,STR-006,2023-07-08,cancelled,standard
ORD-00404,CUST-0298,STR-006,2022-12-03,completed,next_day
ORD-01131,CUST-0104,STR-002,2024-02-22,completed,standard
ORD-01562,CUST-0357,STR-003,2022-08-14,,next_day
ORD-01793,CUST-0329,STR-003,2023-04-10,completed,standard
ORD-00762,CUST-0350,STR-009,2023-07-06,completed,standard
ORD-02947,CUST-0228,STR-005,2023-06-25,refunded,express
ORD-02981,CUST-0177,STR-003,2022-10-16,completed,express
ORD-00181,CUST-0488,STR-001,2024-03-09,processing,standard
ORD-00051,CUST-0467,STR-007,2023-09-19,shipped,standard
ORD-01820,CUST-0185,STR-005,2022-06-21,processing,standard
ORD-01324,CUST-0250,STR-007,2022-10-03,cancelled,standard
ORD-00718,CUST-0042,STR-005,2022-05-30,shipped,standard
ORD-02634,CUST-0201,STR-005,2022-01-09,cancelled,standard
ORD-01037,CUST-0035,STR-006,2024-12-10,cancelled,next_day
ORD-01061,CUST-0202,STR-006,2023-09-13,completed,standard
ORD-02066,CUST-0013,STR-012,2024-10-10,completed,click_and_collect
ORD-01073,CUST-0354,STR-010,2024-10-19,processing,express
ORD-02685,CUST-0087,STR-003,2023-05-01,completed,standard
ORD-00861,CUST-0253,STR-011,2022-05-14,refunded,express
ORD-02624,CUST-0221,STR-004,2023-10-31,refunded,click_and_collect
ORD-02226,CUST-0220,STR-003,2022-10-06,shipped,express
ORD-00141,CUST-0442,STR-007,2024-05-04,cancelled,standard
ORD-00497,CUST-0466,STR-007,2023-06-07,completed,standard
ORD-01397,CUST-0044,STR-003,2024-12-05,completed,standard
ORD-02513,CUST-0453,STR-009,2024-01-31,completed,standard
ORD-01595,CUST-0242,STR-007,2022-02-01,cancelled,standard
ORD-00095,CUST-0358,STR-004,2024-02-10,completed,standard
ORD-00786,CUST-0453,STR-002,2023-10-12,completed,standard
ORD-01795,CUST-0222,STR-007,2024-08-13,completed,standard
ORD-02441,CUST-0142,STR-009,2022-10-09,completed,standard
ORD-02280,CUST-0316,STR-008,2023-06-05,cancelled,express
ORD-00475,CUST-0186,STR-012,2023-10-20,processing,next_day
ORD-01195,CUST-0227,STR-001,2024-11-28,refunded,next_day
ORD-00936,CUST-0452,STR-005,2022-08-01,shipped,express
ORD-01186,CUST-0232,STR-010,2022-06-06,completed,standard
ORD-02662,CUST-0460,STR-010,2025-06-05,processing,next_day
ORD-01282,CUST-0308,STR-003,2022-03-18,cancelled,next_day
ORD-00192,CUST-0263,STR-002,2024-08-17,completed,standard
ORD-00325,CUST-0327,STR-012,2024-03-06,completed,standard
ORD-02969,CUST-0113,STR-004,2022-06-02,completed,next_day
ORD-00658,CUST-0130,STR-009,2024-12-19,completed,click_and_collect
ORD-02348,CUST-0414,STR-010,2024-06-29,completed,standard
ORD-00966,CUST-0186,STR-008,2024-07-19,completed,click_and_collect
ORD-02422,CUST-0398,STR-004,2022-10-21,refunded,standard
ORD-01845,CUST-0397,STR-002,2022-12-30,shipped,standard
ORD-00759,CUST-0292,STR-001,2022-09-13,cancelled,standard
ORD-02842,CUST-0278,STR-009,2024-09-28,refunded,click_and_collect
ORD-02576,CUST-0193,STR-006,2023-05-14,completed,express
ORD-02014,CUST-0209,STR-005,2024-02-13,completed,standard
ORD-00412,CUST-0085,STR-008,2023-08-08,completed,standard
ORD-02964,CUST-0060,STR-004,2024-02-05,shipped,standard
ORD-00105,CUST-0466,STR-008,2024-08-27,cancelled,standard
ORD-01470,CUST-0490,STR-006,2024-07-09,completed,standard
ORD-01555,CUST-0303,STR-010,2022-03-08,completed,express
ORD-02550,CUST-0343,STR-001,2024-07-11,shipped,express
ORD-01030,CUST-0145,STR-011,2024-07-23,refunded,next_day
ORD-01840,CUST-0441,STR-007,2023-11-14,completed,standard
ORD-02307,CUST-0364,STR-006,2022-11-21,refunded,express
ORD-01189,CUST-0019,STR-011,2022-11-06,refunded,next_day
ORD-02336,CUST-0253,STR-002,2024-04-20,completed,standard
ORD-01646,CUST-0379,STR-012,2024-11-18,cancelled,next_day
ORD-00618,CUST-0206,STR-011,2024-01-01,processing,next_day
ORD-02677,CUST-0162,STR-004,2023-05-03,shipped,standard
ORD-01554,CUST-0247,STR-012,2022-12-24,completed,standard
ORD-00730,CUST-0112,STR-008,2023-08-31,refunded,standard
ORD-01255,CUST-0305,STR-012,2022-08-06,shipped,standard
ORD-01826,CUST-0481,STR-002,2024-06-06,shipped,standard
ORD-01681,CUST-0178,STR-009,2022-05-07,completed,standard
ORD-01148,CUST-0452,STR-005,2023-06-25,,click_and_collect
ORD-02352,CUST-0199,STR-002,2024-07-31,completed,click_and_collect
ORD-01043,CUST-0142,STR-006,2023-09-29,completed,next_day
ORD-02289,CUST-0467,STR-010,2023-05-02,shipped,click_and_collect
ORD-00850,CUST-0206,STR-003,2023-02-07,refunded,express
ORD-01566,CUST-0109,STR-001,2024-08-22,completed,next_day
ORD-01763,CUST-0029,STR-011,2023-07-29,processing,next_day
ORD-02588,CUST-0037,STR-010,2023-06-13,refunded,click_and_collect
ORD-00991,CUST-0264,STR-003,2023-02-19,cancelled,standard
ORD-01348,CUST-0213,STR-012,2024-01-09,cancelled,next_day
ORD-02636,CUST-0074,STR-010,2022-12-15,refunded,standard
ORD-00764,CUST-0469,STR-006,2023-11-23,processing,standard
ORD-00417,CUST-0326,STR-012,2022-03-04,processing,standard
ORD-00440,CUST-0302,STR-008,2022-03-27,completed,express
ORD-01359,CUST-0193,STR-010,2023-01-10,shipped,standard
ORD-01144,CUST-0314,STR-007,2023-07-31,shipped,standard
ORD-00869,CUST-0351,STR-012,2024-11-16,refunded,express
ORD-00252,CUST-0226,STR-008,2024-12-06,shipped,click_and_collect
ORD-00384,CUST-0320,STR-006,2024-10-02,completed,standard
ORD-01642,CUST-0128,STR-010,2024-03-26,processing,express
ORD-00892,CUST-0001,STR-006,2023-05-25,completed,standard
ORD-02629,CUST-0697,STR-011,2022-10-19,completed,standard
ORD-01998,CUST-0035,STR-010,2023-11-02,completed,next_day
ORD-01796,CUST-0434,STR-008,2024-03-07,completed,standard
ORD-01275,CUST-0258,STR-006,2022-06-22,completed,standard
ORD-00729,CUST-0343,STR-006,2024-10-12,shipped,express
ORD-02312,CUST-0314,STR-007,2024-05-24,completed,standard
ORD-00594,CUST-0185,STR-007,2023-06-26,cancelled,standard
ORD-01619,CUST-0484,STR-002,2023-09-17,completed,standard
ORD-02670,CUST-0214,STR-011,2022-05-28,cancelled,standard
ORD-01139,CUST-0500,STR-005,2023-01-17,processing,standard
ORD-00689,CUST-0185,STR-007,2022-07-01,completed,express
ORD-02217,CUST-0344,STR-007,2024-11-14,completed,click_and_collect
ORD-01973,CUST-0238,STR-003,2024-11-30,completed,express
ORD-02362,CUST-0396,STR-012,2024-06-23,completed,click_and_collect
ORD-00115,CUST-0384,STR-005,2022-02-15,completed,click_and_collect
ORD-00102,CUST-0178,STR-011,2024-04-08,completed,standard
ORD-01678,CUST-0328,STR-003,2024-04-11,,standard
ORD-01305,CUST-0190,STR-006,2024-05-20,refunded,standard
ORD-01017,CUST-0184,STR-006,2023-05-14,refunded,standard
ORD-01988,CUST-0140,STR-004,2024-04-10,cancelled,standard
ORD-00566,CUST-0231,STR-004,2024-05-30,completed,standard
ORD-00414,CUST-0196,STR-012,2022-11-23,shipped,standard
ORD-01939,CUST-0400,STR-006,2025-11-02,completed,click_and_collect
ORD-02409,CUST-0175,STR-005,2022-04-16,refunded,standard
ORD-02998,CUST-0255,STR-003,2022-10-30,completed,standard
ORD-00754,CUST-0322,STR-011,2024-10-10,processing,express
ORD-01674,CUST-0180,STR-009,2023-08-03,shipped,express
ORD-00580,CUST-0400,STR-008,2024-07-26,shipped,standard
ORD-00129,CUST-0385,STR-004,2023-07-26,shipped,click_and_collect
ORD-02809,CUST-0146,STR-005,2027-05-21,completed,express
ORD-01856,CUST-0050,STR-006,2024-10-21,shipped,next_day
ORD-00739,CUST-0231,STR-012,2024-05-27,completed,express
ORD-02485,CUST-0127,STR-001,2023-04-22,completed,click_and_collect
ORD-02906,CUST-0032,STR-012,2023-03-06,shipped,next_day
ORD-01392,CUST-0405,STR-006,2023-01-30,completed,standard
ORD-00303,CUST-0328,STR-010,2024-02-21,completed,standard
ORD-01006,CUST-0162,STR-005,2022-06-20,completed,standard
ORD-00314,CUST-0074,STR-008,2022-03-26,cancelled,standard
ORD-01589,CUST-0153,STR-001,2022-04-09,cancelled,click_and_collect
ORD-00318,CUST-0036,STR-004,2023-08-13,completed,next_day
ORD-01603,CUST-0433,STR-012,2023-12-22,shipped,standard
ORD-02347,CUST-0336,STR-011,2022-01-04,processing,standard
ORD-02912,CUST-0098,STR-004,2023-02-07,cancelled,next_day
ORD-00770,CUST-0307,STR-008,2023-02-12,shipped,next_day
ORD-00043,CUST-0218,STR-008,2024-12-10,cancelled,express
ORD-02392,CUST-0293,STR-012,2022-02-21,cancelled,express
ORD-01504,CUST-0065,STR-005,2022-07-05,refunded,standard
ORD-02698,CUST-0296,STR-007,2022-10-28,shipped,standard
ORD-00540,CUST-0208,STR-007,2023-08-10,completed,standard
ORD-02256,CUST-0264,STR-006,2024-05-06,cancelled,standard
ORD-02651,CUST-0363,STR-005,2024-08-15,completed,express
ORD-00923,CUST-0057,STR-003,2024-12-18,processing,standard
ORD-01591,CUST-0308,STR-007,2023-08-30,cancelled,standard
ORD-00346,CUST-0303,STR-007,2024-01-18,completed,next_day
ORD-00062,CUST-0472,STR-004,2023-01-02,completed,standard
ORD-02363,CUST-0494,STR-001,2022-01-23,processing,click_and_collect
ORD-00453,CUST-0255,STR-006,2024-05-30,cancelled,click_and_collect
ORD-01201,CUST-0205,STR-006,2022-10-18,completed,standard
ORD-01876,CUST-0127,STR-005,2023-02-15,shipped,standard
ORD-01920,CUST-0458,STR-003,2024-05-28,,standard
ORD-00316,CUST-0180,STR-008,2022-04-26,completed,standard
ORD-01902,CUST-0808,STR-003,2022-08-16,completed,standard
ORD-01001,CUST-0374,STR-001,2023-11-14,shipped,standard
ORD-01862,CUST-0426,STR-011,2023-08-31,shipped,standard
ORD-02056,CUST-0048,STR-009,2022-06-14,completed,next_day
ORD-00864,CUST-0090,STR-006,2023-03-08,cancelled,click_and_collect
ORD-02553,CUST-0200,STR-005,2022-09-14,completed,express
ORD-00699,CUST-0362,STR-010,2024-05-11,refunded,express
ORD-01155,CUST-0022,STR-005,2024-06-05,shipped,standard
ORD-01389,CUST-0277,STR-002,2022-11-08,completed,next_day
ORD-00405,CUST-0921,STR-012,2023-06-29,cancelled,express
ORD-00272,CUST-0161,STR-002,2023-04-12,cancelled,standard
ORD-02892,CUST-0384,STR-010,2022-02-13,completed,express
ORD-00894,CUST-0254,STR-003,2022-07-19,completed,standard
ORD-00217,CUST-0277,STR-006,2022-07-17,refunded,standard
ORD-02462,CUST-0193,STR-006,2023-11-23,completed,standard
ORD-01971,CUST-0295,STR-002,2024-01-31,completed,standard
ORD-01474,CUST-0207,STR-012,2024-07-21,completed,standard
ORD-00544,CUST-0021,STR-003,2023-11-08,refunded,standard
ORD-01836,CUST-0017,STR-006,2022-09-25,completed,standard
ORD-00946,CUST-0333,STR-004,2022-11-30,completed,next_day
ORD-00853,CUST-0422,STR-008,2024-06-14,shipped,standard
ORD-01969,CUST-0385,STR-008,2024-10-05,completed,click_and_collect
ORD-01410,CUST-0240,STR-002,2022-05-04,shipped,standard
ORD-01166,CUST-0196,STR-010,2022-11-10,completed,click_and_collect
ORD-00636,CUST-0291,STR-004,2024-05-20,processing,standard
ORD-01705,CUST-0122,STR-007,2023-11-18,completed,next_day
ORD-02401,CUST-0067,STR-005,2024-02-22,,standard
ORD-00583,CUST-0050,STR-010,2022-08-27,processing,express
ORD-01229,CUST-0043,STR-009,2022-08-22,cancelled,express
ORD-00746,CUST-0396,STR-011,2024-05-30,cancelled,standard
ORD-01829,CUST-0209,STR-011,2022-01-05,shipped,next_day
ORD-00678,CUST-0016,STR-010,2024-04-29,completed,next_day
ORD-02724,CUST-0255,STR-009,2022-02-27,completed,standard
ORD-02923,CUST-0298,STR-011,2023-12-09,completed,click_and_collect
ORD-01456,CUST-0403,STR-005,2024-01-28,shipped,express
ORD-00128,CUST-0109,STR-002,2023-01-01,shipped,next_day
ORD-02578,CUST-0103,STR-002,2024-09-13,shipped,express
ORD-00035,CUST-0500,STR-001,2023-04-21,processing,next_day
ORD-00079,CUST-0136,STR-002,2024-01-15,cancelled,express
ORD-02979,CUST-0221,STR-009,2024-10-31,completed,standard
ORD-02606,CUST-0165,STR-009,2022-06-24,shipped,click_and_collect
ORD-01221,CUST-0057,STR-012,2022-04-27,shipped,express
ORD-02365,CUST-0013,STR-009,2023-12-03,shipped,standard
ORD-02168,CUST-0463,STR-005,2024-05-12,completed,click_and_collect
ORD-01662,CUST-0187,STR-004,2022-10-10,completed,click_and_collect
ORD-02525,CUST-0369,STR-001,2023-03-04,processing,express
ORD-02035,CUST-0486,STR-004,2023-07-25,cancelled,next_day
ORD-01509,CUST-0360,STR-004,2024-02-02,shipped,standard
ORD-02406,CUST-0370,STR-012,2024-10-20,completed,standard
ORD-01744,CUST-0238,STR-004,2024-02-13,processing,standard
ORD-00304,CUST-0723,STR-011,2023-11-09,shipped,standard
ORD-02458,CUST-0308,STR-002,2023-05-02,completed,standard
ORD-01054,CUST-0068,STR-002,2022-11-28,completed,express
ORD-00445,CUST-0438,STR-008,2024-04-20,completed,next_day
ORD-00259,CUST-0047,STR-011,2024-10-15,shipped,standard
ORD-00241,CUST-0269,STR-002,2024-08-22,processing,standard
ORD-01451,CUST-0142,STR-008,2022-11-15,refunded,express
ORD-01801,CUST-0198,STR-012,2023-06-07,completed,click_and_collect
ORD-00582,CUST-0333,STR-006,2022-01-16,processing,standard
ORD-00758,CUST-0445,STR-006,2024-03-10,refunded,standard
ORD-00369,CUST-0391,STR-008,2023-01-25,completed,standard
ORD-01790,CUST-0445,STR-002,2024-10-17,completed,next_day
ORD-01177,CUST-0139,STR-012,2022-09-27,cancelled,standard
ORD-02130,CUST-0015,STR-011,2023-10-19,completed,express
ORD-00557,CUST-0446,STR-003,2024-05-01,shipped,standard
ORD-01010,CUST-0456,STR-010,2024-06-16,processing,standard
ORD-02660,CUST-0425,STR-003,2024-11-14,completed,next_day
ORD-01286,CUST-0402,STR-009,2024-11-14,completed,standard
ORD-00926,CUST-0344,STR-009,2023-04-22,completed,standard
ORD-01713,CUST-0295,STR-009,2022-06-08,cancelled,express
ORD-01573,CUST-0392,STR-002,2024-04-02,processing,standard
ORD-00916,CUST-0391,STR-008,2024-09-06,processing,standard
ORD-00615,CUST-0439,STR-010,2024-12-21,processing,next_day
ORD-02659,CUST-0025,STR-004,2024-09-21,cancelled,click_and_collect
ORD-01590,CUST-0266,STR-011,2022-05-15,shipped,standard
ORD-00899,CUST-0319,STR-003,2024-02-11,cancelled,express
ORD-00915,CUST-0346,STR-007,2023-01-18,completed,standard
ORD-00313,CUST-0427,STR-007,2022-05-19,refunded,standard
ORD-01360,CUST-0473,STR-003,2022-06-11,refunded,standard
ORD-00275,CUST-0350,STR-006,2023-07-20,completed,click_and_collect
ORD-02182,CUST-0343,STR-001,2023-07-27,shipped,standard
ORD-01550,CUST-0294,STR-005,2022-01-23,completed,next_day
ORD-01040,CUST-0354,STR-008,2022-07-12,cancelled,standard
ORD-02953,CUST-0215,STR-010,2024-05-24,,standard
ORD-01759,CUST-0213,STR-010,2022-02-17,completed,standard
ORD-02077,CUST-0185,STR-012,2022-12-25,shipped,express
ORD-01047,CUST-0383,STR-002,2024-01-08,completed,click_and_collect
ORD-02169,CUST-0362,STR-004,2022-03-18,cancelled,express
ORD-00682,CUST-0414,STR-002,2023-08-11,completed,standard
ORD-01764,CUST-0133,STR-002,2024-06-30,shipped,standard
ORD-00755,CUST-0439,STR-010,2024-06-12,completed,standard
ORD-00431,CUST-0451,STR-002,2022-03-27,refunded,standard
ORD-02294,CUST-0392,STR-006,2022-12-12,refunded,standard
ORD-02650,CUST-0437,STR-002,2023-01-21,refunded,next_day
ORD-01639,CUST-0041,STR-005,2023-01-30,completed,next_day
ORD-01430,CUST-0187,STR-001,2022-06-07,processing,standard
ORD-01232,CUST-0051,STR-011,2024-11-06,completed,standard
ORD-00722,CUST-0454,STR-003,2024-04-23,refunded,standard
ORD-01606,CUST-0181,STR-012,2024-10-17,shipped,standard
ORD-00710,CUST-0223,STR-011,2024-02-23,shipped,express
ORD-00740,CUST-0032,STR-007,2024-10-13,shipped,next_day
ORD-01906,CUST-0401,STR-002,2023-05-20,completed,standard
ORD-02536,CUST-0007,STR-006,2024-04-04,cancelled,standard
ORD-00846,CUST-0007,STR-009,2024-01-21,completed,next_day
ORD-01743,CUST-0057,STR-004,2023-07-08,completed,standard
ORD-02431,CUST-0498,STR-007,2024-07-03,completed,click_and_collect
ORD-00909,CUST-0350,STR-005,2024-06-09,shipped,standard
ORD-00055,CUST-0047,STR-010,2022-12-04,completed,standard
ORD-02640,CUST-0283,STR-001,2023-01-31,processing,click_and_collect
ORD-02321,CUST-0021,STR-010,2024-09-19,shipped,click_and_collect
ORD-00487,CUST-0009,STR-003,2023-07-07,completed,standard
ORD-02009,CUST-0247,STR-011,2024-03-09,refunded,standard
ORD-00595,CUST-0087,STR-003,2022-08-01,completed,express
ORD-02748,CUST-0471,STR-005,2023-01-05,shipped,standard
ORD-00834,CUST-0199,STR-005,2022-09-24,completed,standard
ORD-00591,CUST-0468,STR-002,2023-09-01,completed,standard
ORD-02721,CUST-0116,STR-007,2024-02-03,refunded,express
ORD-01341,CUST-0366,STR-010,2022-10-23,completed,next_day
ORD-00279,CUST-0301,STR-002,2022-05-26,cancelled,express
ORD-01172,CUST-0111,STR-004,2023-04-16,completed,standard
ORD-02727,CUST-0405,STR-010,2024-08-01,shipped,click_and_collect
ORD-02798,CUST-0188,STR-010,2024-01-24,refunded,click_and_collect
ORD-01510,CUST-0438,STR-005,2022-11-06,cancelled,click_and_collect
ORD-02910,CUST-0120,STR-004,2022-04-19,,click_and_collect
ORD-01732,CUST-0626,STR-007,2023-11-23,shipped,next_day
ORD-01461,CUST-0258,STR-006,2023-01-06,completed,next_day
ORD-02770,CUST-0473,STR-012,2023-09-28,cancelled,standard
ORD-00236,CUST-0363,STR-009,2023-03-04,refunded,next_day
ORD-01515,CUST-0052,STR-010,2023-09-06,completed,next_day
ORD-01199,CUST-0307,STR-012,2023-04-23,processing,express
ORD-00577,CUST-0268,STR-012,2024-09-07,shipped,standard
ORD-02622,CUST-0095,STR-001,2022-01-14,processing,standard
ORD-02413,CUST-0350,STR-010,2024-11-04,completed,standard
ORD-00603,CUST-0058,STR-010,2026-01-02,completed,express
ORD-02113,CUST-0059,STR-001,2024-11-18,processing,standard
ORD-01452,CUST-0063,STR-006,2023-11-22,completed,standard
ORD-01689,CUST-0439,STR-001,2022-07-25,completed,standard
ORD-00031,CUST-0311,STR-005,2024-05-20,completed,standard
ORD-02011,CUST-0346,STR-005,2022-04-17,processing,click_and_collect
ORD-02155,CUST-0482,STR-001,2024-10-05,shipped,express
ORD-01383,CUST-0050,STR-009,2023-10-14,refunded,next_day
ORD-00212,CUST-0207,STR-011,2023-06-28,completed,standard
ORD-02463,CUST-0444,STR-011,2022-11-17,refunded,standard
ORD-02774,CUST-0222,STR-007,2023-08-24,processing,click_and_collect
ORD-01028,CUST-0277,STR-009,2024-11-11,completed,standard
ORD-01520,CUST-0425,STR-010,2023-03-04,completed,next_day
ORD-00537,CUST-0154,STR-002,2024-09-12,completed,standard
ORD-00622,CUST-0349,STR-009,2022-10-05,completed,standard
ORD-01731,CUST-0184,STR-008,2022-12-19,shipped,standard
ORD-00673,CUST-0308,STR-008,2022-09-11,refunded,standard
ORD-01271,CUST-0035,STR-012,2023-05-01,completed,click_and_collect
ORD-02661,CUST-0133,STR-004,2024-08-15,completed,standard
ORD-01746,CUST-0010,STR-006,2022-04-03,shipped,standard
ORD-02188,CUST-0163,STR-007,2023-07-02,refunded,next_day
ORD-02206,CUST-0465,STR-002,2023-03-17,completed,click_and_collect
ORD-00867,CUST-0027,STR-009,2022-12-18,shipped,standard
ORD-01178,CUST-0485,STR-010,2022-02-03,completed,standard
ORD-00254,CUST-0051,STR-005,2022-02-28,completed,standard
ORD-01052,CUST-0101,STR-001,2022-04-28,refunded,standard
ORD-01919,CUST-0378,STR-001,2024-05-30,completed,click_and_collect
ORD-02479,CUST-0432,STR-012,2023-10-14,completed,click_and_collect
ORD-00500,CUST-0082,STR-002,2022-04-13,cancelled,standard
ORD-00085,CUST-0462,STR-001,2024-08-31,completed,standard
ORD-01212,CUST-0285,STR-009,2023-09-26,completed,click_and_collect
ORD-00694,CUST-0870,STR-008,2023-12-03,processing,click_and_collect
ORD-01854,CUST-0257,STR-012,2022-02-23,completed,express
ORD-02500,CUST-0005,STR-001,2022-05-30,completed,standard
ORD-00163,CUST-0300,STR-010,2022-07-21,completed,standard
ORD-02443,CUST-0208,STR-011,2024-07-05,completed,standard
ORD-01355,CUST-0233,STR-005,2024-04-13,completed,standard
ORD-01078,CUST-0005,STR-010,2023-09-20,shipped,standard
ORD-02262,CUST-0133,STR-007,2022-09-18,completed,standard
ORD-02707,CUST-0237,STR-004,2024-08-11,processing,express
ORD-02472,CUST-0268,STR-005,2023-04-02,shipped,next_day
ORD-00858,CUST-0367,STR-010,2023-07-07,shipped,standard
ORD-01405,CUST-0286,STR-007,2024-04-19,completed,standard
ORD-00957,CUST-0143,STR-006,2024-02-16,completed,standard
ORD-01325,CUST-0133,STR-011,2022-08-26,refunded,standard
ORD-00748,CUST-0488,STR-010,2023-04-16,cancelled,express
ORD-02461,CUST-0176,STR-005,2024-08-05,completed,next_day
ORD-01784,CUST-0436,STR-001,2024-06-28,shipped,next_day
ORD-02740,CUST-0460,STR-009,2023-10-21,completed,standard
ORD-00704,CUST-0492,STR-001,2022-02-17,processing,standard
ORD-02596,CUST-0197,STR-002,2023-04-03,completed,standard
ORD-00202,CUST-0106,STR-007,2022-09-13,completed,next_day
ORD-01960,CUST-0255,STR-007,2022-05-27,shipped,standard
ORD-01778,CUST-0229,STR-001,2024-06-24,completed,standard
ORD-00728,CUST-0041,STR-010,2024-02-17,shipped,standard
ORD-02405,CUST-0242,STR-004,2023-04-08,refunded,express
ORD-00270,CUST-0461,STR-004,2024-01-02,completed,standard
ORD-01745,CUST-0499,STR-001,2024-10-17,completed,next_day
ORD-00563,CUST-0322,STR-002,2024-05-04,refunded,next_day
ORD-02870,CUST-0217,STR-005,2024-11-19,completed,click_and_collect
ORD-02213,CUST-0426,STR-012,2022-12-10,processing,standard
ORD-00283,CUST-0182,STR-003,2023-06-01,completed,standard
ORD-02845,CUST-0246,STR-012,2024-03-15,completed,standard
ORD-01056,CUST-0484,STR-003,2024-12-23,completed,standard
ORD-01567,CUST-0094,STR-012,2024-04-20,processing,next_day
ORD-02520,CUST-0361,STR-008,2023-05-11,,standard
ORD-01390,CUST-0473,STR-005,2022-11-02,shipped,standard
ORD-01761,CUST-0014,STR-003,2023-04-12,refunded,standard
ORD-00596,CUST-0363,STR-003,2024-11-09,shipped,standard
ORD-01991,CUST-0265,STR-006,2024-07-05,processing,next_day
ORD-02545,CUST-0404,STR-002,2022-09-12,refunded,next_day
ORD-00347,CUST-0267,STR-001,2022-12-08,completed,click_and_collect
ORD-02342,CUST-0139,STR-011,2024-09-26,shipped,next_day
ORD-00430,CUST-0082,STR-010,2023-02-26,shipped,standard
ORD-00970,CUST-0161,STR-002,2024-07-24,completed,click_and_collect
ORD-01342,CUST-0015,STR-010,2024-08-30,shipped,standard
ORD-02980,CUST-0361,STR-007,2024-04-08,completed,standard
ORD-02962,CUST-0439,STR-005,2024-08-11,cancelled,standard
ORD-02394,CUST-0258,STR-005,2022-06-19,,standard
ORD-00838,CUST-0067,STR-003,2024-12-23,completed,standard
ORD-02538,CUST-0018,STR-010,2023-02-01,shipped,standard
ORD-02547,CUST-0343,STR-004,2022-04-03,completed,standard
ORD-01817,CUST-0691,STR-012,2023-12-05,completed,standard
ORD-01471,CUST-0350,STR-011,2024-04-22,processing,next_day
ORD-02726,CUST-0090,STR-001,2022-12-19,processing,standard
ORD-01837,CUST-0072,STR-011,2022-04-05,completed,standard
ORD-01180,CUST-0280,STR-008,2022-07-28,processing,click_and_collect
ORD-01218,CUST-0408,STR-002,2024-09-21,refunded,click_and_collect
ORD-01420,CUST-0419,STR-002,2023-01-08,shipped,standard
ORD-00230,CUST-0498,STR-009,2024-11-12,completed,standard
ORD-00973,CUST-0224,STR-005,2022-10-16,processing,standard
ORD-02583,CUST-0152,STR-011,2023-11-03,completed,standard
ORD-00510,CUST-0194,STR-003,2026-09-15,processing,click_and_collect
ORD-01233,CUST-0237,STR-012,2022-05-10,shipped,click_and_collect
ORD-02829,CUST-0107,STR-002,2023-02-06,cancelled,click_and_collect
ORD-00518,CUST-0492,STR-001,2022-10-26,completed,standard
ORD-02492,CUST-0037,STR-002,2022-11-17,shipped,standard
ORD-00160,CUST-0127,STR-004,2023-01-10,completed,standard
ORD-00574,CUST-0257,STR-009,2022-09-08,refunded,standard
ORD-00322,CUST-0011,STR-011,2024-09-02,shipped,standard
ORD-02410,CUST-0368,STR-005,2024-04-26,completed,standard
ORD-00525,CUST-0260,STR-002,2022-11-11,shipped,standard
ORD-01197,CUST-0194,STR-009,2022-05-27,shipped,standard
ORD-00091,CUST-0171,STR-001,2023-09-26,completed,standard
ORD-00018,CUST-0357,STR-007,2024-09-17,processing,next_day
ORD-01337,CUST-0404,STR-003,2023-06-21,completed,standard
ORD-00383,CUST-0128,STR-008,2022-02-09,completed,express
ORD-02246,CUST-0270,STR-011,2023-07-20,completed,click_and_collect
ORD-01464,CUST-0335,STR-007,2022-10-22,completed,click_and_collect
ORD-00598,CUST-0314,STR-011,2024-12-16,completed,express
ORD-02699,CUST-0044,STR-003,2024-05-05,completed,next_day
ORD-00106,CUST-0092,STR-007,2024-02-25,completed,standard
ORD-00670,CUST-0357,STR-001,2023-11-28,completed,standard
ORD-00854,CUST-0300,STR-002,2022-10-11,processing,standard
ORD-01897,CUST-0133,STR-007,2024-09-02,completed,standard
ORD-00738,CUST-0435,STR-009,2023-10-15,shipped,standard
ORD-00247,CUST-0169,STR-007,2023-05-30,completed,standard
ORD-01128,CUST-0409,STR-010,2023-01-15,shipped,click_and_collect
ORD-02680,CUST-0161,STR-006,2024-07-13,completed,standard
ORD-00481,CUST-0219,STR-011,2022-08-10,shipped,standard
ORD-01803,CUST-0341,STR-011,2023-02-17,completed,standard
ORD-02310,CUST-0334,STR-002,2024-10-06,shipped,standard
ORD-02358,CUST-0209,STR-001,2024-07-19,cancelled,next_day
ORD-00014,CUST-0299,STR-004,2024-09-18,completed,standard
ORD-01085,CUST-0465,STR-011,2022-03-03,completed,express
ORD-01445,CUST-0081,STR-005,2022-08-19,completed,next_day
ORD-01637,CUST-0241,STR-007,2022-05-27,completed,click_and_collect
ORD-01468,CUST-0120,STR-003,2023-11-17,completed,standard
ORD-01008,CUST-0214,STR-012,2022-06-11,shipped,standard
ORD-00677,CUST-0369,STR-009,2022-01-22,completed,standard
ORD-00088,CUST-0308,STR-006,2024-04-01,completed,next_day
ORD-00897,CUST-0386,STR-009,2022-01-06,processing,next_day
