session_id,customer_id,page_url,event_type,event_timestamp,device_type,browser,referrer_source
SESS-000297,,/about,add_to_cart,2024-11-09 05:43:39,mobile,Chrome,google
SESS-000298,,/blog,purchase,2024-08-11 13:07:16,tablet,Firefox,
SESS-000299,CUST-0228,/products/sports,page_view,2024-05-30 15:21:21,desktop,Safari,bing
SESS-000300,CUST-0225,/contact,click,2024-10-22 20:52:44,mobile,Samsung Internet,
SESS-000301,CUST-0447,/account,remove_from_cart,2024-10-18 11:36:57,mobile,Chrome,facebook
SESS-000302,,/account/orders,click,2024-03-07 10:28:16,tablet,Chrome,affiliate
SESS-000303,,/search,remove_from_cart,2024-12-16 02:55:59,tablet,Safari,google
SESS-000304,CUST-0439,/products/electronics,page_view,2024-05-11 19:58:51,desktop,Chrome,tiktok
SESS-000305,CUST-0318,/search,video_play,2024-06-16 00:56:32,desktop,Edge,instagram
SESS-000306,,/products/sports,begin_checkout,2024-09-09 00:09:05,desktop,Edge,google
SESS-000307,CUST-0026,/,purchase,2024-03-01 12:31:10,desktop,Safari,facebook
SESS-000308,CUST-0332,/checkout,page_view,2024-12-16 22:45:58,mobile,Samsung Internet,instagram
SESS-000309,,/checkout/confirmation,click,2024-12-19 07:46:18,mobile,Samsung Internet,tiktok
SESS-000310,CUST-0276,/,page_view,2024-12-06 22:29:18,desktop,Samsung Internet,
SESS-000311,CUST-0139,/faq,page_view,2024-03-01 22:08:40,mobile,Chrome,affiliate
SESS-000312,,/search,purchase,2024-05-25 05:03:31,desktop,Safari,direct
SESS-000313,CUST-0440,/contact,page_view,2024-02-21 19:17:27,desktop,Chrome,
SESS-000314,CUST-0266,/products/electronics,page_view,2024-12-26 23:27:00,desktop,Chrome,tiktok
SESS-000315,CUST-0237,/products/books,page_view,2024-06-13 14:18:35,desktop,Firefox,twitter
SESS-000316,,/checkout,video_play,2024-05-27 08:53:59,desktop,Safari,email_campaign
SESS-000317,,/about,begin_checkout,2024-11-12 00:17:43,mobile,Safari,tiktok
SESS-000318,,/checkout/payment,page_view,2024-03-04 04:24:44,mobile,Chrome,tiktok
SESS-000319,CUST-0046,/,add_to_cart,2024-10-08 21:38:13,mobile,Safari,
SESS-000320,CUST-0247,/blog,purchase,2024-12-30 21:46:55,tablet,Edge,instagram
SESS-000321,CUST-0257,/about,click,2024-03-08 00:16:20,tablet,Chrome,instagram
SESS-000322,CUST-0281,/products/clothing,click,2024-07-03 13:22:56,desktop,Chrome,twitter
SESS-000323,,/products/sports,search,2024-07-16 06:42:18,mobile,Chrome,tiktok
SESS-000324,CUST-0205,/about,click,2024-12-14 09:10:08,mobile,Chrome,direct
SESS-000325,CUST-0152,/checkout,begin_checkout,2024-07-12 15:46:09,tablet,Edge,bing
SESS-000326,,/products/sports,add_to_cart,2024-08-02 05:58:49,desktop,Chrome,tiktok
SESS-000327,CUST-0267,/checkout,begin_checkout,1970-01-01 00:00:00,mobile,Edge,tiktok
SESS-000328,CUST-0397,/products/books,click,2024-04-30 01:26:16,desktop,Safari,email_campaign
SESS-000329,CUST-0477,/account/orders,remove_from_cart,2024-09-13 23:22:02,desktop,Safari,tiktok
SESS-000330,,/checkout/confirmation,video_play,2024-07-31 13:32:55,tablet,Edge,affiliate
SESS-000331,,/cart,remove_from_cart,2024-07-01 20:09:18,tablet,Chrome,
SESS-000332,,/cart,search,2024-10-31 19:52:41,mobile,Chrome,affiliate
SESS-000333,CUST-0353,/account,purchase,2024-06-06 08:50:08,tablet,Edge,google
SESS-000334,CUST-0478,/products/home,purchase,2024-08-22 18:22:57,desktop,Safari,twitter
SESS-000335,CUST-0174,/checkout,add_to_cart,2024-09-23 04:40:40,desktop,Safari,affiliate
SESS-000336,,/products,click,2024-02-08 13:19:30,mobile,Chrome,direct
SESS-000337,,/checkout/payment,click,2024-10-14 10:38:22,desktop,Firefox,affiliate
SESS-000338,CUST-0109,/faq,page_view,2024-03-02 06:49:44,tablet,Firefox,facebook
SESS-000339,,/checkout/payment,begin_checkout,2024-10-26 06:17:55,mobile,Chrome,affiliate
SESS-000340,,/products/electronics,click,2024-05-27 13:51:47,desktop,Chrome,email_campaign
SESS-000341,CUST-0284,/account/orders,page_view,2024-05-07 01:49:30,mobile,Chrome,instagram
SESS-000342,,/blog,search,2024-12-19 11:24:37,mobile,Firefox,affiliate
SESS-000343,CUST-0141,/products,click,2024-10-15 05:42:34,desktop,Safari,twitter
SESS-000344,CUST-0011,/about,click,2024-11-06 18:04:03,desktop,Safari,tiktok
SESS-000345,CUST-0407,/about,page_view,2024-12-03 09:11:22,desktop,Chrome,tiktok
SESS-000346,,/products/electronics,search,2024-06-19 00:44:39,mobile,Edge,instagram
SESS-000347,CUST-0341,/blog,click,2024-11-16 13:12:03,mobile,Safari,affiliate
SESS-000348,,/checkout,page_view,2024-04-11 14:13:47,mobile,Firefox,
SESS-000349,,/blog,page_view,2024-07-03 08:00:23,mobile,Chrome,google
SESS-000350,CUST-0384,/blog,search,2024-02-14 05:08:29,tablet,Samsung Internet,bing
SESS-000351,CUST-0195,/products/electronics,click,2024-12-29 08:23:56,desktop,Chrome,twitter
SESS-000352,CUST-0467,/products/home,click,2024-03-07 20:28:26,mobile,Samsung Internet,direct
SESS-000353,CUST-0271,/products/home,search,2024-08-21 06:27:05,mobile,Safari,bing
SESS-000354,,/account,click,2024-03-31 17:29:41,mobile,Samsung Internet,instagram
SESS-000355,CUST-0053,/cart,begin_checkout,2024-07-22 01:18:45,mobile,Safari,facebook
SESS-000356,CUST-0286,/faq,page_view,2024-10-17 04:51:58,desktop,Chrome,instagram
SESS-000357,,/products/home,scroll,2024-11-09 01:57:06,desktop,Chrome,bing
SESS-000358,CUST-0382,/account/wishlist,page_view,2024-03-01 18:16:15,mobile,Safari,google
SESS-000359,CUST-0497,/checkout,page_view,2024-12-25 10:24:22,mobile,Samsung Internet,affiliate
SESS-000360,,/account/orders,search,2024-03-25 00:19:53,tablet,Chrome,email_campaign
SESS-000361,CUST-0257,/checkout/payment,page_view,2024-01-25 11:10:29,desktop,Chrome,facebook
SESS-000362,,/account,purchase,2024-09-13 06:43:25,tablet,Chrome,google
SESS-000363,CUST-0054,/blog,page_view,2024-12-25 09:43:57,desktop,Samsung Internet,affiliate
SESS-000364,CUST-0168,/products/clothing,search,2024-04-04 21:50:24,desktop,Firefox,facebook
SESS-000365,CUST-0016,/products,purchase,2024-05-04 03:41:11,mobile,Chrome,tiktok
SESS-000366,,/blog,add_to_cart,2024-06-09 02:05:09,mobile,Chrome,google
SESS-000367,CUST-0328,/faq,click,2024-01-30 10:19:10,desktop,Edge,instagram
SESS-000368,,/checkout,page_view,2024-09-19 19:47:04,mobile,Samsung Internet,twitter
SESS-000369,,/about,video_play,2024-04-20 17:45:03,desktop,Safari,google
SESS-000370,CUST-0013,/account/wishlist,page_view,2024-04-16 16:01:49,mobile,Safari,facebook
SESS-000371,CUST-0253,/contact,click,2024-06-29 14:58:42,desktop,Safari,bing
SESS-000372,CUST-0493,/products/clothing,page_view,2024-10-14 10:30:33,mobile,Chrome,
SESS-000373,CUST-0009,/account/orders,remove_from_cart,2024-01-01 06:29:00,tablet,Chrome,instagram
SESS-000374,,/products/sports,scroll,2024-11-11 09:31:18,desktop,Chrome,bing
SESS-000375,CUST-0021,/products/clothing,purchase,2024-05-12 13:06:43,desktop,Safari,twitter
SESS-000376,CUST-0406,/checkout/confirmation,page_view,2024-06-08 06:29:53,mobile,Chrome,twitter
SESS-000377,CUST-0451,/about,page_view,2024-11-08 13:48:09,mobile,Safari,bing
SESS-000378,CUST-0145,/about,click,2024-04-16 15:57:58,desktop,Chrome,
SESS-000379,CUST-0136,/products/home,video_play,2024-03-28 15:44:35,mobile,Chrome,affiliate
SESS-000380,CUST-0120,/account,video_play,2024-01-17 22:03:04,desktop,Firefox,email_campaign
SESS-000381,CUST-0179,/contact,search,2024-06-19 08:25:22,mobile,Samsung Internet,email_campaign
SESS-000382,CUST-0331,/products/home,page_view,2024-05-16 01:32:24,mobile,Firefox,bing
SESS-000383,CUST-0279,/faq,video_play,2024-11-02 22:34:56,mobile,Chrome,google
SESS-000384,,/returns,page_view,2024-06-18 15:59:14,mobile,Firefox,affiliate
SESS-000385,CUST-0174,/returns,begin_checkout,2024-11-06 20:57:54,tablet,Samsung Internet,email_campaign
SESS-000386,CUST-0099,/checkout,purchase,2024-11-27 22:16:55,tablet,Chrome,direct
SESS-000387,CUST-0097,/checkout/payment,purchase,2024-03-21 16:47:48,desktop,Chrome,instagram
SESS-000388,,/account/wishlist,click,2024-06-04 00:27:32,tablet,Safari,instagram
SESS-000389,CUST-0128,/,search,2024-01-08 08:11:03,desktop,Safari,bing
SESS-000390,,/products/home,scroll,2024-07-22 11:41:48,mobile,Samsung Internet,facebook
SESS-000391,,/faq,search,2024-08-10 11:32:03,bot,SemrushBot,email_campaign
SESS-000392,,/account/wishlist,add_to_cart,2024-12-31 05:10:37,tablet,Chrome,instagram
SESS-000393,CUST-0083,/,click,2024-11-04 22:06:17,mobile,Chrome,instagram
SESS-000394,CUST-0480,/checkout/payment,page_view,2024-06-17 05:41:32,tablet,Safari,direct
SESS-000395,,/search,begin_checkout,2024-11-22 05:12:51,desktop,Chrome,google
SESS-000396,,/cart,scroll,2024-05-19 23:51:51,desktop,Chrome,affiliate
SESS-000397,CUST-0256,/products/books,remove_from_cart,2024-12-11 23:26:26,mobile,Chrome,bing
SESS-000398,CUST-0249,/products/books,search,2024-01-29 17:58:00,tablet,Safari,affiliate
SESS-000399,CUST-0307,/faq,search,2024-12-25 03:11:10,desktop,Chrome,affiliate
SESS-000400,,/account/orders,page_view,2024-03-29 10:42:50,desktop,Edge,email_campaign
SESS-000401,CUST-0481,/about,click,2024-09-29 18:22:05,mobile,Safari,email_campaign
SESS-000402,CUST-0196,/cart,video_play,2024-04-28 22:29:32,tablet,Safari,bing
SESS-000403,,/blog,page_view,2024-04-28 13:54:48,desktop,Safari,tiktok
SESS-000404,CUST-0214,/cart,remove_from_cart,2024-11-17 18:13:36,mobile,Chrome,instagram
SESS-000405,CUST-0144,/account,purchase,2024-11-21 12:23:40,mobile,Safari,instagram
SESS-000406,CUST-0482,/products/electronics,purchase,2024-01-15 16:17:21,mobile,Chrome,direct
SESS-000407,,/products,remove_from_cart,2024-12-22 17:47:32,mobile,Chrome,twitter
SESS-000408,CUST-0050,/account/wishlist,begin_checkout,2024-06-09 19:14:05,tablet,Chrome,bing
SESS-000409,,/products/books,click,2024-02-05 21:48:10,tablet,Safari,bing
SESS-000410,CUST-0068,/contact,click,2024-11-02 15:34:49,mobile,Firefox,
SESS-000411,CUST-0492,/checkout/payment,page_view,2024-10-29 21:24:02,desktop,Chrome,instagram
SESS-000412,CUST-0438,/products/electronics,page_view,2024-09-18 02:55:04,tablet,Chrome,google
SESS-000413,CUST-0061,/contact,scroll,2024-02-10 16:39:34,mobile,Chrome,tiktok
SESS-000414,,/checkout,search,2024-08-03 12:53:05,desktop,Safari,facebook
SESS-000415,,/returns,page_view,2024-05-22 22:52:56,mobile,Edge,tiktok
SESS-000416,CUST-0291,/account/orders,scroll,2024-06-09 08:59:37,desktop,Chrome,bing
SESS-000417,CUST-0241,/blog,purchase,2024-08-26 11:57:54,tablet,Edge,bing
SESS-000418,,/products/sports,video_play,2024-10-22 09:44:24,desktop,Chrome,email_campaign
SESS-000419,CUST-0130,/checkout,click,2024-01-13 22:41:52,mobile,Chrome,bing
SESS-000420,CUST-0190,/account,page_view,2024-04-12 12:17:45,desktop,Safari,email_campaign
SESS-000421,,/checkout/payment,page_view,2024-06-26 21:21:22,desktop,Chrome,email_campaign
SESS-000422,CUST-0424,/checkout/payment,add_to_cart,2024-03-29 06:39:33,tablet,Chrome,bing
SESS-000423,CUST-0490,/faq,purchase,2024-12-07 06:29:18,desktop,Chrome,
SESS-000424,,/account,add_to_cart,2024-06-30 04:49:56,mobile,Firefox,
SESS-000425,CUST-0174,/products/sports,page_view,2024-04-28 12:22:28,mobile,Chrome,
SESS-000426,CUST-0084,/checkout/confirmation,search,2024-11-21 19:51:34,mobile,Firefox,bing
SESS-000427,,/products/electronics,click,2024-09-11 10:36:44,mobile,Edge,twitter
SESS-000428,,/blog,page_view,2024-08-08 05:18:37,mobile,Safari,facebook
SESS-000429,,/contact,begin_checkout,2024-09-29 10:27:47,mobile,Chrome,bing
SESS-000430,,/products/home,click,2024-11-20 16:44:06,desktop,Samsung Internet,instagram
SESS-000431,,/checkout,video_play,2024-07-12 17:41:29,desktop,Chrome,
SESS-000432,,/,click,2024-12-23 13:41:33,desktop,Chrome,instagram
SESS-000433,CUST-0304,/about,scroll,2024-07-25 18:10:15,desktop,Firefox,bing
SESS-000434,CUST-0268,/search,page_view,2024-03-26 04:28:36,mobile,Chrome,direct
SESS-000435,,/cart,page_view,2024-05-19 17:01:56,desktop,Chrome,facebook
SESS-000436,CUST-0276,/products/electronics,remove_from_cart,2024-06-28 10:31:08,desktop,Samsung Internet,tiktok
SESS-000437,CUST-0147,/account,page_view,2024-01-07 01:17:29,mobile,Samsung Internet,instagram
SESS-000438,CUST-0332,/,click,2024-04-20 12:40:00,mobile,Samsung Internet,
SESS-000439,CUST-0448,/products/sports,scroll,2024-08-22 21:34:19,desktop,Edge,twitter
SESS-000440,CUST-0181,/blog,video_play,2024-04-07 20:20:24,mobile,Chrome,google
SESS-000441,,/cart,page_view,2024-07-25 17:25:35,bot,Bingbot,affiliate
SESS-000442,CUST-0454,/products/books,click,2024-10-14 17:49:09,desktop,Edge,twitter
SESS-000443,CUST-0468,/account/wishlist,purchase,2024-05-12 22:51:18,tablet,Edge,twitter
SESS-000444,CUST-0176,/,search,2024-07-12 00:19:35,mobile,Edge,
SESS-000445,CUST-0077,/account/wishlist,page_view,2024-07-27 16:07:34,desktop,Samsung Internet,affiliate
SESS-000446,CUST-0310,/products/books,remove_from_cart,2024-04-11 20:40:35,mobile,Chrome,bing
SESS-000447,,/checkout,remove_from_cart,2024-06-09 02:38:32,tablet,Chrome,bing
SESS-000448,CUST-0218,/products/electronics,add_to_cart,2024-09-05 18:16:04,mobile,Chrome,
SESS-000449,CUST-0183,/products/home,page_view,2024-05-13 10:52:20,desktop,Safari,tiktok
SESS-000450,,/products/home,click,2024-09-29 04:39:24,mobile,Chrome,facebook
SESS-000451,CUST-0055,/blog,scroll,2024-03-09 04:59:07,mobile,Safari,affiliate
SESS-000452,CUST-0039,/search,page_view,2024-11-05 17:55:18,tablet,Chrome,facebook
SESS-000453,,/cart,page_view,2024-01-11 03:34:47,mobile,Edge,tiktok
SESS-000454,,/checkout/confirmation,page_view,2024-06-09 22:05:34,tablet,Edge,instagram
SESS-000455,,/account/orders,remove_from_cart,2024-09-30 23:45:12,desktop,Samsung Internet,twitter
SESS-000456,CUST-0401,/account/wishlist,video_play,2024-01-13 08:54:31,tablet,Chrome,google
SESS-000457,,/products/books,video_play,2024-07-17 00:43:00,tablet,Chrome,affiliate
SESS-000458,CUST-0411,/checkout/confirmation,begin_checkout,2024-12-09 23:14:57,mobile,Chrome,affiliate
SESS-000459,CUST-0446,/products/books,page_view,2024-05-25 06:17:15,tablet,Chrome,twitter
SESS-000460,CUST-0161,/account/orders,page_view,2024-02-02 23:46:09,mobile,Firefox,facebook
SESS-000461,CUST-0138,/checkout/payment,begin_checkout,2024-12-29 10:13:36,mobile,Samsung Internet,direct
SESS-000462,,/checkout/confirmation,click,2024-07-20 23:14:11,tablet,Chrome,email_campaign
SESS-000463,CUST-0031,/products,click,2024-03-16 08:19:58,mobile,Edge,tiktok
SESS-000464,CUST-0485,/checkout,video_play,2024-01-09 12:52:29,mobile,Chrome,bing
SESS-000465,,/products/books,begin_checkout,2024-07-20 07:47:47,mobile,Chrome,email_campaign
SESS-000466,,/checkout/payment,scroll,2024-09-12 04:28:22,tablet,Edge,facebook
SESS-000467,CUST-0153,/products/books,begin_checkout,2024-06-21 04:41:44,tablet,Samsung Internet,direct
SESS-000468,CUST-0298,/account/wishlist,purchase,2024-09-22 15:49:33,tablet,Safari,facebook
SESS-000469,CUST-0174,/checkout/confirmation,page_view,2024-06-23 18:04:49,tablet,Chrome,instagram
SESS-000470,CUST-0235,/products/sports,page_view,2024-02-20 06:06:33,tablet,Chrome,direct
SESS-000471,CUST-0025,/checkout/payment,page_view,2024-04-13 06:00:55,desktop,Chrome,google
SESS-000472,,/contact,click,2024-10-18 14:04:00,desktop,Chrome,facebook
SESS-000473,CUST-0109,/checkout/confirmation,video_play,2024-09-15 20:07:06,desktop,Samsung Internet,google
SESS-000474,,/products/home,begin_checkout,2024-04-13 10:14:56,tablet,Edge,direct
SESS-000475,CUST-0300,/account,page_view,2024-08-30 15:13:19,desktop,Edge,bing
SESS-000476,CUST-0241,/checkout/confirmation,click,2024-04-10 18:38:04,mobile,Chrome,email_campaign
SESS-000477,CUST-0136,/account,add_to_cart,2024-11-21 21:08:04,mobile,Samsung Internet,affiliate
SESS-000478,CUST-0383,/,page_view,2024-04-17 21:22:08,mobile,Firefox,
SESS-000479,CUST-0034,/checkout/confirmation,video_play,2024-09-01 09:31:20,desktop,Safari,bing
SESS-000480,CUST-0288,/account/orders,scroll,2024-06-30 06:08:11,desktop,Chrome,email_campaign
SESS-000481,,/products/home,add_to_cart,2024-03-30 13:17:07,mobile,Chrome,affiliate
SESS-000482,,/products/books,search,2024-07-31 18:25:37,desktop,Chrome,affiliate
SESS-000483,CUST-0429,/products,click,2024-05-19 17:55:40,desktop,Chrome,google
SESS-000484,CUST-0138,/account/orders,video_play,2024-09-13 05:50:46,tablet,Firefox,instagram
SESS-000485,,/about,remove_from_cart,2024-12-10 01:07:32,tablet,Edge,affiliate
SESS-000486,CUST-0342,/account/wishlist,remove_from_cart,2024-09-10 13:25:05,mobile,Edge,email_campaign
SESS-000487,CUST-0206,/blog,page_view,2024-05-26 06:54:21,mobile,Safari,affiliate
SESS-000488,CUST-0162,/account,purchase,2024-08-27 12:53:58,mobile,Edge,
SESS-000489,CUST-0323,/blog,click,2024-05-26 02:12:19,desktop,Chrome,twitter
SESS-000490,,/checkout/confirmation,page_view,2024-05-26 18:26:33,tablet,Chrome,twitter
SESS-000491,CUST-0397,/about,add_to_cart,2024-04-21 14:29:41,desktop,Safari,facebook
SESS-000492,CUST-0492,/checkout/payment,video_play,2024-01-31 14:23:47,mobile,Chrome,affiliate
SESS-000493,CUST-0054,/faq,page_view,2024-08-19 10:56:37,mobile,Chrome,instagram
SESS-000494,CUST-0443,/checkout,page_view,2024-08-05 10:28:10,desktop,Safari,twitter
SESS-000495,CUST-0018,/faq,scroll,2024-12-13 08:27:43,bot,SemrushBot,direct
SESS-000496,,/products,page_view,2024-08-31 02:47:40,mobile,Safari,facebook
SESS-000497,,/checkout/confirmation,add_to_cart,2024-06-25 00:43:54,mobile,Chrome,instagram
SESS-000498,CUST-0004,/blog,click,2024-09-08 22:22:29,tablet,Chrome,affiliate
SESS-000499,CUST-0329,/contact,scroll,2024-03-29 02:58:52,desktop,Safari,google
SESS-000500,CUST-0366,/blog,page_view,2024-05-15 22:21:45,tablet,Firefox,instagram
SESS-000501,CUST-0492,/products/clothing,remove_from_cart,2024-02-20 17:18:09,desktop,Safari,bing
SESS-000502,,/cart,page_view,2024-11-12 00:10:18,mobile,Edge,facebook
SESS-000503,CUST-0146,/account/orders,click,2024-08-09 19:09:43,mobile,Safari,bing
SESS-000504,CUST-0412,/returns,begin_checkout,2024-06-27 02:07:58,desktop,Chrome,twitter
SESS-000505,,/search,begin_checkout,2030-12-28 12:00:00,tablet,Chrome,google
SESS-000506,CUST-0138,/about,video_play,2024-08-07 10:34:16,mobile,Chrome,google
SESS-000507,CUST-0155,/account/wishlist,page_view,2024-06-21 18:21:13,mobile,Samsung Internet,affiliate
SESS-000508,CUST-0340,/checkout,purchase,2024-02-13 17:11:03,mobile,Chrome,instagram
SESS-000509,,/products/books,scroll,2024-05-13 14:08:50,mobile,Safari,direct
SESS-000510,CUST-0075,/contact,begin_checkout,2024-06-28 11:46:21,tablet,Chrome,instagram
SESS-000511,CUST-0356,/search,remove_from_cart,2024-03-04 21:24:13,desktop,Safari,affiliate
SESS-000512,CUST-0420,/contact,click,2024-09-25 03:37:59,tablet,Firefox,
SESS-000513,,/blog,page_view,2024-08-24 07:33:49,mobile,Chrome,email_campaign
SESS-000514,,/account/wishlist,search,2024-07-30 06:22:08,mobile,Samsung Internet,email_campaign
SESS-000515,CUST-0096,/search,click,2024-09-02 12:46:54,mobile,Samsung Internet,bing
SESS-000516,CUST-0201,/products,video_play,2024-04-04 19:41:57,tablet,Chrome,tiktok
SESS-000517,,/products/home,begin_checkout,2024-05-23 02:45:15,desktop,Samsung Internet,instagram
SESS-000518,,/products/electronics,page_view,2024-09-22 17:02:22,mobile,Chrome,affiliate
SESS-000519,CUST-0270,/contact,page_view,2024-04-19 17:12:14,tablet,Edge,affiliate
SESS-000520,CUST-0365,/checkout,click,2024-02-29 16:36:39,desktop,Edge,facebook
SESS-000521,CUST-0244,/returns,page_view,2024-09-28 21:11:54,desktop,Samsung Internet,google
SESS-000522,CUST-0083,/products/clothing,purchase,2024-03-14 17:31:53,desktop,Edge,email_campaign
SESS-000523,CUST-0292,/products/home,add_to_cart,2024-09-05 04:25:22,mobile,Edge,facebook
SESS-000524,,/faq,video_play,2024-01-06 18:57:38,desktop,Chrome,twitter
SESS-000525,CUST-0149,/products/electronics,remove_from_cart,2024-09-14 16:07:21,tablet,Edge,google
SESS-000526,CUST-0221,/search,click,2024-08-23 19:40:28,tablet,Edge,twitter
SESS-000527,CUST-0243,/account/wishlist,begin_checkout,2024-02-10 14:37:35,mobile,Samsung Internet,affiliate
SESS-000528,,/cart,click,2024-12-25 21:01:15,desktop,Chrome,instagram
SESS-000529,CUST-0458,/returns,scroll,2024-08-21 23:57:19,tablet,Chrome,instagram
SESS-000530,,/,page_view,2024-06-20 21:16:02,tablet,Samsung Internet,tiktok
SESS-000531,CUST-0326,/returns,click,2024-12-28 20:23:49,mobile,Chrome,email_campaign
SESS-000532,,/returns,click,2024-11-30 14:36:16,mobile,Firefox,email_campaign
SESS-000533,CUST-0238,/products/home,page_view,2024-02-01 04:47:32,mobile,Chrome,twitter
