order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI-000498,ORD-02444,PROD-0090,1,42.22,0
OI-000499,ORD-02444,PROD-0121,1,6.83,10
OI-000500,ORD-00268,PROD-0113,1,68.68,0
OI-000501,ORD-00268,PROD-0072,1,165.8,15
OI-000502,ORD-00268,PROD-0086,1,101.14,10
OI-000503,ORD-02967,PROD-0094,2,78.3,0
OI-000504,ORD-02967,PROD-0048,1,94.58,15
OI-000505,ORD-02897,PROD-0076,1,44.72,0
OI-000506,ORD-02897,PROD-0090,2,38.9,25
OI-000507,ORD-02897,PROD-0010,2,30.0,0
OI-000508,ORD-02897,PROD-0088,4,52.87,25
OI-000509,ORD-00791,PROD-0082,2,17.23,0
OI-000510,ORD-00791,PROD-0048,1,86.74,0
OI-000511,ORD-02079,PROD-0093,1,166.82,0
OI-000512,ORD-02079,PROD-0045,1,53.03,0
OI-000513,ORD-02266,PROD-0017,2,19.04,0
OI-000514,ORD-02266,PROD-0023,1,15.21,0
OI-000515,ORD-02416,PROD-0064,1,343.82,10
OI-000516,ORD-02416,PROD-0011,2,6.24,0
OI-000517,ORD-02416,PROD-0043,2,165.79,0
OI-000518,ORD-02416,PROD-0065,1,24.62,0
OI-000519,ORD-01966,PROD-0031,3,785.43,0
OI-000520,ORD-01966,PROD-0004,2,254.78,15
OI-000521,ORD-01966,PROD-0131,1,51.73,0
OI-000522,ORD-01966,PROD-0009,2,179.43,20
OI-000523,ORD-02664,PROD-0088,5,52.74,0
OI-000524,ORD-02664,PROD-0048,5,98.03,0
OI-000525,ORD-02664,PROD-0108,1,263.75,0
OI-000526,ORD-02664,PROD-0111,5,382.12,0
OI-000527,ORD-02664,PROD-0089,2,282.49,0
OI-000528,ORD-00642,PROD-0144,3,11.54,10
OI-000529,ORD-00642,PROD-0100,1,24.78,0
OI-000530,ORD-00642,PROD-0111,1,351.57,10
OI-000531,ORD-01894,PROD-0126,3,17.53,0
OI-000532,ORD-01894,PROD-0089,3,313.1,0
OI-000533,ORD-01894,PROD-0026,1,13.97,0
OI-000534,ORD-02350,PROD-0049,3,233.85,0
OI-000535,ORD-02350,PROD-0070,4,338.18,0
OI-000536,ORD-02350,PROD-0106,1,31.43,0
OI-000537,ORD-02350,PROD-0126,1,15.78,10
OI-000538,ORD-00610,PROD-0063,1,104.96,0
OI-000539,ORD-00610,PROD-0037,2,481.28,0
OI-000540,ORD-00610,PROD-0045,1,49.08,5
OI-000541,ORD-00610,PROD-0107,3,459.11,0
OI-000542,ORD-01380,PROD-0045,1,47.89,0
OI-000543,ORD-01380,PROD-0089,5,286.75,0
OI-000544,ORD-00029,PROD-0035,4,97.06,0
OI-000545,ORD-00029,PROD-0034,2,71.3,0
OI-000546,ORD-00029,PROD-0074,1,114.48,0
OI-000547,ORD-00029,PROD-0073,2,188.04,0
OI-000548,ORD-00029,PROD-0032,3,464.64,0
OI-000549,ORD-02245,PROD-0109,1,116.95,0
OI-000550,ORD-02245,PROD-0014,2,15.88,-12
OI-000551,ORD-02102,PROD-0120,3,781.55,0
OI-000552,ORD-02102,PROD-0122,3,783.1,0
OI-000553,ORD-02849,PROD-0084,1,431.58,0
OI-000554,ORD-02849,PROD-0127,1,831.23,0
OI-000555,ORD-02849,PROD-0043,10,162.74,15
OI-000556,ORD-02849,PROD-0073,2,188.21,10
OI-000557,ORD-01330,PROD-0137,1,166.45,0
OI-000558,ORD-02971,PROD-0074,1,120.62,20
OI-000559,ORD-02971,PROD-0129,3,104.73,0
OI-000560,ORD-02971,PROD-0063,2,101.24,0
OI-000561,ORD-01400,PROD-0082,1,15.77,5
OI-000562,ORD-01875,PROD-0114,2,214.38,0
OI-000563,ORD-01875,PROD-0112,1,164.76,15
OI-000564,ORD-01222,PROD-0084,10,439.03,0
OI-000565,ORD-02084,PROD-0059,5,154.51,0
OI-000566,ORD-02367,PROD-0109,1,111.61,10
OI-000567,ORD-02582,PROD-0145,5,146.46,0
OI-000568,ORD-02582,PROD-0040,3,38.27,0
OI-000569,ORD-02582,PROD-0008,1,243.52,0
OI-000570,ORD-02612,PROD-0022,1,144.52,0
OI-000571,ORD-00545,PROD-0102,1,579.05,30
OI-000572,ORD-00545,PROD-0001,2,30.65,5
OI-000573,ORD-00545,PROD-0045,1,51.78,15
OI-000574,ORD-01243,PROD-0090,2,41.39,0
OI-000575,ORD-01243,PROD-0089,1,286.43,10
OI-000576,ORD-01059,PROD-0066,1,89.16,25
OI-000577,ORD-01059,PROD-0124,1,18.04,10
OI-000578,ORD-02279,PROD-0137,3,145.81,0
OI-000579,ORD-02279,PROD-0113,2,71.31,0
OI-000580,ORD-02279,PROD-0047,3,483.97,0
OI-000581,ORD-01230,PROD-0068,10,27.98,0
OI-000582,ORD-01230,PROD-0070,1,361.29,10
OI-000583,ORD-00143,PROD-0059,1,155.29,0
OI-000584,ORD-00143,PROD-0040,1,45.97,15
OI-000585,ORD-00143,PROD-0093,1,175.58,0
OI-000586,ORD-00278,PROD-0144,3,11.02,0
OI-000587,ORD-00278,PROD-0077,3,38.52,10
OI-000588,ORD-00278,PROD-0019,1,279.84,5
OI-000589,ORD-00586,PROD-0061,1,124.5,25
OI-000590,ORD-01802,PROD-0058,2,49.65,0
OI-000591,ORD-01214,PROD-0103,1,498.96,0
OI-000592,ORD-00480,PROD-0014,1,14.64,0
OI-000593,ORD-00480,PROD-0015,4,285.09,0
OI-000594,ORD-00480,PROD-0051,4,24.73,5
OI-000595,ORD-00480,PROD-0107,1,504.35,20
OI-000596,ORD-00628,PROD-0140,1,192.04,0
OI-000597,ORD-00628,PROD-0010,1,28.91,20
OI-000598,ORD-00766,PROD-0084,1,461.78,-9
OI-000599,ORD-00766,PROD-0056,3,146.02,0
OI-000600,ORD-00766,PROD-0068,1,25.52,10
OI-000601,ORD-00731,PROD-0124,1,17.05,0
OI-000602,ORD-00122,PROD-0017,2,18.03,0
OI-000603,ORD-00122,PROD-0094,1,66.56,5
OI-000604,ORD-00122,PROD-0140,1,167.24,30
OI-000605,ORD-01306,PROD-0038,2,262.75,20
OI-000606,ORD-02476,PROD-0113,2,69.94,20
OI-000607,ORD-00213,PROD-0077,1,40.6,0
OI-000608,ORD-00213,PROD-0071,2,455.46,0
OI-000609,ORD-00213,PROD-0003,4,69.94,0
OI-000610,ORD-00213,PROD-0013,5,44.74,0
OI-000611,ORD-01297,PROD-0087,2,204.31,-18
OI-000612,ORD-01300,PROD-0067,1,240.52,0
OI-000613,ORD-01300,PROD-0110,1,223.12,0
OI-000614,ORD-02911,PROD-0077,3,42.36,0
OI-000615,ORD-02243,PROD-0038,1,291.69,20
OI-000616,ORD-02243,PROD-0020,1,397.74,0
OI-000617,ORD-02243,PROD-0074,10,128.57,0
OI-000618,ORD-02243,PROD-0001,1,31.05,5
OI-000619,ORD-02243,PROD-0110,1,204.96,0
OI-000620,ORD-00955,PROD-0005,2,26.25,0
OI-000621,ORD-00955,PROD-0077,1,39.49,0
OI-000622,ORD-00955,PROD-0135,1,20.7,10
OI-000623,ORD-00955,PROD-0093,1,177.72,5
OI-000624,ORD-00955,PROD-0100,1,29.43,0
OI-000625,ORD-02715,PROD-0072,1,164.55,0
OI-000626,ORD-02428,PROD-0019,3,269.32,0
OI-000627,ORD-02428,PROD-0086,1,95.63,15
OI-000628,ORD-02988,PROD-0011,2,5.19,0
OI-000629,ORD-02988,PROD-0030,1,409.76,0
OI-000630,ORD-02988,PROD-0147,1,16.88,0
OI-000631,ORD-00573,PROD-0035,1,98.46,20
OI-000632,ORD-00573,PROD-0087,1,224.29,15
OI-000633,ORD-00573,PROD-0081,5,186.19,0
OI-000634,ORD-01299,PROD-0031,2,787.0,0
OI-000635,ORD-01299,PROD-0121,2,6.82,10
OI-000636,ORD-01299,PROD-0109,1,110.8,0
OI-000637,ORD-00987,PROD-0112,3,154.11,5
OI-000638,ORD-00987,PROD-0084,4,446.35,10
OI-000639,ORD-01361,PROD-0012,1,291.93,25
OI-000640,ORD-01321,PROD-0007,2,323.07,0
OI-000641,ORD-01321,PROD-0104,1,155.96,0
OI-000642,ORD-01321,PROD-0078,2,123.77,0
OI-000643,ORD-00708,PROD-0114,1,195.05,0
OI-000644,ORD-01002,PROD-0118,2,202.5,0
OI-000645,ORD-01002,PROD-0052,2,12.59,10
OI-000646,ORD-01002,PROD-0037,1,489.78,0
OI-000647,ORD-02847,PROD-0090,1,39.22,5
OI-000648,ORD-02847,PROD-0033,2,147.47,0
OI-000649,ORD-02847,PROD-0047,1,497.55,0
OI-000650,ORD-01416,PROD-0029,1,31.86,0
OI-000651,ORD-01416,PROD-0062,1,254.51,0
OI-000652,ORD-01416,PROD-0136,1,685.85,20
OI-000653,ORD-02232,PROD-0133,4,538.2,0
OI-000654,ORD-02232,PROD-0012,5,290.24,25
OI-000655,ORD-02232,PROD-0063,2,100.96,-19
OI-000656,ORD-02232,PROD-0034,1,59.78,0
OI-000657,ORD-00825,PROD-0129,2,100.5,0
OI-000658,ORD-00825,PROD-0055,1,28.67,10
OI-000659,ORD-00825,PROD-0006,1,28.69,0
OI-000660,ORD-00741,PROD-0078,2,122.61,0
OI-000661,ORD-00741,PROD-0030,1,416.18,25
OI-000662,ORD-00741,PROD-0005,2,24.9,0
OI-000663,ORD-02161,PROD-0078,1,127.84,0
OI-000664,ORD-02161,PROD-0147,2,18.55,0
OI-000665,ORD-02161,PROD-0086,1,96.14,20
OI-000666,ORD-00240,PROD-0058,3,49.45,0
OI-000667,ORD-00240,PROD-0078,1,136.11,0
OI-000668,ORD-00240,PROD-0061,1,140.38,15
OI-000669,ORD-00240,PROD-0105,1,217.87,10
OI-000670,ORD-03000,PROD-0141,1,32.89,10
OI-000671,ORD-02825,PROD-0127,2,772.27,0
OI-000672,ORD-02825,PROD-0113,1,78.13,0
OI-000673,ORD-01690,PROD-0030,4,442.92,20
OI-000674,ORD-00575,PROD-0140,1,191.39,0
OI-000675,ORD-00575,PROD-0065,1,22.07,0
OI-000676,ORD-00575,PROD-0090,1,42.63,0
OI-000677,ORD-00575,PROD-0042,3,181.36,20
OI-000678,ORD-01159,PROD-0126,1,15.58,0
OI-000679,ORD-01159,PROD-0031,1,739.25,10
OI-000680,ORD-00096,PROD-0072,1,191.42,0
OI-000681,ORD-02749,PROD-0107,1,443.01,0
OI-000682,ORD-00320,PROD-0129,2,107.72,0
OI-000683,ORD-01794,PROD-0023,2,17.61,0
OI-000684,ORD-01794,PROD-0119,2,289.86,15
OI-000685,ORD-01794,PROD-0141,3,31.19,25
OI-000686,ORD-02735,PROD-0122,0,807.05,0
OI-000687,ORD-02899,PROD-0070,1,347.63,0
OI-000688,ORD-02893,PROD-0099,1,921.64,0
OI-000689,ORD-00297,PROD-0032,3,411.49,0
OI-000690,ORD-02478,PROD-0093,3,162.28,0
OI-000691,ORD-01929,PROD-0071,2,429.45,0
OI-000692,ORD-01929,PROD-0101,1,598.19,0
OI-000693,ORD-00529,PROD-0064,1,318.39,0
OI-000694,ORD-00529,PROD-0115,4,215.71,20
OI-000695,ORD-02584,PROD-0032,2,473.58,0
OI-000696,ORD-02584,PROD-0076,2,48.99,0
OI-000697,ORD-01865,PROD-0126,1,15.91,15
OI-000698,ORD-01865,PROD-0105,2,217.71,15
OI-000699,ORD-01865,PROD-0104,2,172.29,0
OI-000700,ORD-01888,PROD-0053,4,49.07,0
OI-000701,ORD-02271,PROD-0137,1,159.67,10
OI-000702,ORD-02271,PROD-0025,2,174.72,0
OI-000703,ORD-02271,PROD-0035,2,97.25,0
OI-000704,ORD-02271,PROD-0094,5,69.4,10
OI-000705,ORD-01574,PROD-0025,1,189.2,15
OI-000706,ORD-00940,PROD-0110,1,197.69,10
OI-000707,ORD-00093,PROD-0037,1,447.24,0
OI-000708,ORD-02914,PROD-0034,1,63.7,5
OI-000709,ORD-02914,PROD-0110,5,223.39,0
OI-000710,ORD-01272,PROD-0136,1,773.1,15
OI-000711,ORD-01272,PROD-0005,1,26.01,0
OI-000712,ORD-01183,PROD-0048,3,87.26,25
OI-000713,ORD-01183,PROD-0108,2,259.68,15
OI-000714,ORD-00392,PROD-0058,1,49.09,30
OI-000715,ORD-00721,PROD-0005,1,26.05,0
OI-000716,ORD-01312,PROD-0101,1,574.01,5
OI-000717,ORD-02447,PROD-0132,3,299.59,0
OI-000718,ORD-02447,PROD-0044,1,363.61,0
OI-000719,ORD-02447,PROD-0054,1,38.77,0
OI-000720,ORD-02447,PROD-0029,1,32.51,0
OI-000721,ORD-01426,PROD-0095,1,77.02,0
OI-000722,ORD-01426,PROD-0117,2,45.54,15
OI-000723,ORD-01426,PROD-0070,3,328.71,0
OI-000724,ORD-01426,PROD-0090,1,41.98,0
OI-000725,ORD-02942,PROD-0127,1,879.15,10
OI-000726,ORD-00646,PROD-0049,1,232.23,15
OI-000727,ORD-00646,PROD-0129,1,94.44,15
OI-000728,ORD-02378,PROD-0005,1,23.69,0
OI-000729,ORD-02378,PROD-0054,0,40.76,0
OI-000730,ORD-02132,PROD-0146,1,653.05,0
OI-000731,ORD-02132,PROD-0059,1,144.34,20
OI-000732,ORD-02132,PROD-0002,1,110.74,5
OI-000733,ORD-02132,PROD-0065,1,23.06,5
OI-000734,ORD-02132,PROD-0003,1,73.59,0
OI-000735,ORD-00665,PROD-0041,3,39.25,0
OI-000736,ORD-00665,PROD-0093,1,172.77,0
OI-000737,ORD-00665,PROD-0135,3,23.69,0
OI-000738,ORD-02189,PROD-0076,2,46.97,0
OI-000739,ORD-02189,PROD-0078,2,115.23,0
OI-000740,ORD-02189,PROD-0127,2,813.1,0
OI-000741,ORD-01174,PROD-0134,2,35.04,0
OI-000742,ORD-01174,PROD-0142,3,176.38,0
OI-000743,ORD-01303,PROD-0068,1,28.5,0
OI-000744,ORD-00262,PROD-0056,1,145.76,0
OI-000745,ORD-01473,PROD-0068,1,24.18,0
OI-000746,ORD-01473,PROD-0082,2,15.95,15
OI-000747,ORD-01473,PROD-0032,2,488.95,0
OI-000748,ORD-01473,PROD-0100,1,24.98,0
OI-000749,ORD-00506,PROD-0024,2,76.96,0
OI-000750,ORD-01133,PROD-0121,2,7.84,0
OI-000751,ORD-01133,PROD-0082,1,15.71,0
OI-000752,ORD-01133,PROD-0039,3,461.82,0
OI-000753,ORD-01133,PROD-0078,5,134.25,15
OI-000754,ORD-00876,PROD-0075,2,33.65,20
OI-000755,ORD-00876,PROD-0016,2,992.34,0
OI-000756,ORD-00876,PROD-0131,1,57.48,25
OI-000757,ORD-00876,PROD-0087,2,229.72,0
OI-000758,ORD-00876,PROD-0127,1,786.34,20
OI-000759,ORD-01268,PROD-0149,0,43.07,0
OI-000760,ORD-01268,PROD-0055,1,28.11,25
OI-000761,ORD-01645,PROD-0062,2,221.32,0
OI-000762,ORD-01996,PROD-0138,1,194.5,0
OI-000763,ORD-01996,PROD-0135,1,19.86,5
OI-000764,ORD-00561,PROD-0126,1,16.19,10
OI-000765,ORD-00561,PROD-0121,1,7.31,0
OI-000766,ORD-00561,PROD-0040,3,40.14,5
OI-000767,ORD-00561,PROD-0082,1,16.98,0
OI-000768,ORD-00561,PROD-0030,2,410.29,5
OI-000769,ORD-02503,PROD-0044,2,406.62,25
OI-000770,ORD-01952,PROD-0040,2,41.88,0
OI-000771,ORD-01163,PROD-0045,1,51.72,0
OI-000772,ORD-02452,PROD-0098,1,34.27,20
OI-000773,ORD-02501,PROD-0014,1,14.12,0
OI-000774,ORD-02501,PROD-0118,5,181.68,0
OI-000775,ORD-02501,PROD-0054,1,36.21,0
OI-000776,ORD-02501,PROD-0309,2,151.58,0
OI-000777,ORD-02501,PROD-0067,1,220.96,5
OI-000778,ORD-00986,PROD-0126,1,16.24,20
OI-000779,ORD-01244,PROD-0004,2,250.94,0
OI-000780,ORD-01244,PROD-0131,1,58.6,0
OI-000781,ORD-01244,PROD-0085,10,67.64,10
OI-000782,ORD-01244,PROD-0001,3,30.69,15
OI-000783,ORD-00107,PROD-0058,1,45.74,0
OI-000784,ORD-00107,PROD-0057,2,44.88,5
OI-000785,ORD-02048,PROD-0062,1,264.3,0
OI-000786,ORD-02094,PROD-0085,1,64.14,0
OI-000787,ORD-01256,PROD-0135,3,22.47,15
OI-000788,ORD-01256,PROD-0033,1,157.95,0
OI-000789,ORD-01256,PROD-0083,4,167.35,25
OI-000790,ORD-01256,PROD-0078,1,115.72,0
OI-000791,ORD-01256,PROD-0144,4,10.05,5
OI-000792,ORD-01311,PROD-0142,1,146.82,0
OI-000793,ORD-01311,PROD-0115,1,213.03,20
OI-000794,ORD-01311,PROD-0140,2,175.39,0
OI-000795,ORD-01311,PROD-0113,4,72.37,0
OI-000796,ORD-01696,PROD-0148,1,193.56,0
OI-000797,ORD-01696,PROD-0004,1,275.27,0
OI-000798,ORD-02995,PROD-0068,2,24.84,0
OI-000799,ORD-02995,PROD-0145,2,155.33,0
OI-000800,ORD-00771,PROD-0126,1,17.98,25
OI-000801,ORD-00771,PROD-0057,1,44.92,0
OI-000802,ORD-00771,PROD-0061,1,140.36,0
OI-000803,ORD-01928,PROD-0103,1,444.59,0
OI-000804,ORD-01928,PROD-0024,10,73.52,0
OI-000805,ORD-01928,PROD-0126,1,16.02,5
OI-000806,ORD-01928,PROD-0020,0,434.68,0
OI-000807,ORD-00552,PROD-0138,2,199.94,0
OI-000808,ORD-01200,PROD-0037,3,509.76,0
OI-000809,ORD-01200,PROD-0111,2,343.6,0
OI-000810,ORD-01873,PROD-0085,3,63.26,0
OI-000811,ORD-00177,PROD-0113,2,64.91,0
OI-000812,ORD-01407,PROD-0089,1,315.56,0
OI-000813,ORD-01407,PROD-0083,1,154.71,5
OI-000814,ORD-01407,PROD-0107,2,505.48,0
OI-000815,ORD-01407,PROD-0115,10,234.97,10
OI-000816,ORD-02970,PROD-0048,1,81.2,25
OI-000817,ORD-02970,PROD-0095,4,75.7,10
OI-000818,ORD-02937,PROD-0030,2,429.91,5
OI-000819,ORD-02937,PROD-0007,1,350.7,0
OI-000820,ORD-01676,PROD-0014,1,15.6,15
OI-000821,ORD-02750,PROD-0080,0,338.25,0
OI-000822,ORD-02216,PROD-0066,3,91.65,0
OI-000823,ORD-00994,PROD-0113,1,64.84,30
OI-000824,ORD-00994,PROD-0073,1,205.17,0
OI-000825,ORD-00994,PROD-0121,2,6.74,0
OI-000826,ORD-02192,PROD-0099,1,844.61,0
OI-000827,ORD-02192,PROD-0006,1,34.56,0
OI-000828,ORD-02192,PROD-0128,1,27.58,0
OI-000829,ORD-02192,PROD-0100,4,29.36,0
OI-000830,ORD-00669,PROD-0041,2,40.01,0
OI-000831,ORD-00669,PROD-0097,1,147.16,0
OI-000832,ORD-00669,PROD-0130,2,74.65,0
OI-000833,ORD-00669,PROD-0048,2,95.66,15
OI-000834,ORD-00669,PROD-0033,1,151.36,10
OI-000835,ORD-00010,PROD-0149,1,52.05,0
OI-000836,ORD-00010,PROD-0077,10,41.0,0
OI-000837,ORD-01013,PROD-0087,3,201.56,0
OI-000838,ORD-01013,PROD-0040,2,44.37,15
OI-000839,ORD-01140,PROD-0063,1,108.21,0
OI-000840,ORD-02426,PROD-0053,1,45.72,15
OI-000841,ORD-02426,PROD-0138,1,198.11,0
OI-000842,ORD-02426,PROD-0118,1,191.89,0
OI-000843,ORD-02426,PROD-0049,4,269.81,0
OI-000844,ORD-00717,PROD-0115,1,240.65,15
OI-000845,ORD-00717,PROD-0082,2,15.63,5
OI-000846,ORD-02090,PROD-0107,1,498.19,10
OI-000847,ORD-00439,PROD-0029,1,31.09,15
OI-000848,ORD-00439,PROD-0094,10,74.31,0
OI-000849,ORD-02496,PROD-0138,1,171.63,0
OI-000850,ORD-01844,PROD-0069,5,8.26,10
OI-000851,ORD-01844,PROD-0100,5,28.48,0
OI-000852,ORD-00353,PROD-0001,2,28.59,0
OI-000853,ORD-00353,PROD-0003,2,75.17,0
OI-000854,ORD-01956,PROD-0122,1,762.27,0
OI-000855,ORD-01956,PROD-0149,10,50.95,10
OI-000856,ORD-01956,PROD-0104,1,164.84,5
OI-000857,ORD-01351,PROD-0112,2,153.26,5
OI-000858,ORD-01351,PROD-0074,1,107.23,0
OI-000859,ORD-00653,PROD-0058,1,48.52,0
OI-000860,ORD-00653,PROD-0108,10,234.39,0
OI-000861,ORD-00653,PROD-0149,1,49.27,15
OI-000862,ORD-02302,PROD-0100,2,28.15,0
OI-000863,ORD-00432,PROD-0123,2,43.67,0
OI-000864,ORD-00432,PROD-0149,1,50.07,0
OI-000865,ORD-02997,PROD-0045,3,48.16,0
OI-000866,ORD-02997,PROD-0148,2,185.26,0
OI-000867,ORD-02997,PROD-0077,1,38.35,30
OI-000868,ORD-02997,PROD-0025,1,181.39,0
OI-000869,ORD-02997,PROD-0049,3,273.22,30
OI-000870,ORD-01292,PROD-0111,2,344.32,0
OI-000871,ORD-01292,PROD-0049,2,251.77,20
OI-000872,ORD-02918,PROD-0041,2,38.26,10
OI-000873,ORD-02918,PROD-0084,1,448.48,10
OI-000874,ORD-02918,PROD-0035,2,89.7,0
OI-000875,ORD-02918,PROD-0012,5,279.9,0
OI-000876,ORD-02408,PROD-0079,2,40.19,0
OI-000877,ORD-00705,PROD-0125,2,200.17,5
OI-000878,ORD-00705,PROD-0021,3,178.91,0
OI-000879,ORD-02909,PROD-0138,1,168.66,0
OI-000880,ORD-02909,PROD-0043,2,176.87,0
OI-000881,ORD-01636,PROD-0082,1,16.07,0
OI-000882,ORD-01636,PROD-0003,1,63.27,0
OI-000883,ORD-01636,PROD-0064,1,300.94,0
OI-000884,ORD-02687,PROD-0057,3,41.75,0
OI-000885,ORD-02303,PROD-0030,2,395.06,0
OI-000886,ORD-02692,PROD-0123,1,49.74,0
OI-000887,ORD-02692,PROD-0146,1,616.65,0
OI-000888,ORD-02692,PROD-0060,1,59.18,10
OI-000889,ORD-02692,PROD-0055,1,27.79,15
OI-000890,ORD-01596,PROD-0002,1,107.17,0
OI-000891,ORD-01012,PROD-0041,4,42.16,20
OI-000892,ORD-01012,PROD-0239,1,63.65,0
OI-000893,ORD-01012,PROD-0081,3,171.8,0
OI-000894,ORD-02274,PROD-0022,1,159.84,30
OI-000895,ORD-02274,PROD-0014,1,14.59,0
OI-000896,ORD-02274,PROD-0105,1,212.52,5
OI-000897,ORD-01206,PROD-0127,10,824.71,15
OI-000898,ORD-01206,PROD-0086,1,89.73,15
OI-000899,ORD-01206,PROD-0067,3,254.16,5
OI-000900,ORD-01206,PROD-0029,3,30.38,0
OI-000901,ORD-00505,PROD-0128,1,26.93,15
OI-000902,ORD-00505,PROD-0143,1,45.47,10
OI-000903,ORD-01760,PROD-0044,1,375.37,25
OI-000904,ORD-01760,PROD-0075,1,39.73,10
OI-000905,ORD-01760,PROD-0038,2,288.14,0
OI-000906,ORD-01760,PROD-0012,1,281.65,5
OI-000907,ORD-00438,PROD-0106,2,31.9,0
OI-000908,ORD-00438,PROD-0145,2,131.5,-17
OI-000909,ORD-00438,PROD-0021,1,161.29,0
OI-000910,ORD-00438,PROD-0148,1,171.22,10
OI-000911,ORD-00438,PROD-0027,2,409.03,0
OI-000912,ORD-02793,PROD-0111,1,389.0,0
OI-000913,ORD-01412,PROD-0002,1,111.28,0
OI-000914,ORD-01412,PROD-0093,1,171.87,20
OI-000915,ORD-01412,PROD-0110,1,215.45,0
OI-000916,ORD-02234,PROD-0031,1,804.19,10
OI-000917,ORD-02234,PROD-0046,2,165.79,0
OI-000918,ORD-02648,PROD-0014,4,14.16,5
OI-000919,ORD-02648,PROD-0069,3,8.72,10
OI-000920,ORD-01735,PROD-0139,1,132.98,0
OI-000921,ORD-01735,PROD-0137,1,139.85,0
OI-000922,ORD-01735,PROD-0010,3,29.92,0
OI-000923,ORD-02253,PROD-0118,1,212.51,5
OI-000924,ORD-02253,PROD-0082,1,15.64,0
OI-000925,ORD-00576,PROD-0089,2,310.01,0
OI-000926,ORD-00375,PROD-0063,10,104.33,20
OI-000927,ORD-00317,PROD-0071,1,505.04,20
OI-000928,ORD-00317,PROD-0113,2,76.32,15
OI-000929,ORD-02541,PROD-0025,3,167.49,20
OI-000930,ORD-02541,PROD-0014,2,14.83,0
OI-000931,ORD-02541,PROD-0062,3,259.49,0
OI-000932,ORD-02541,PROD-0111,1,348.62,5
OI-000933,ORD-02835,PROD-0128,4,26.95,15
OI-000934,ORD-02835,PROD-0002,1,114.35,0
OI-000935,ORD-02835,PROD-0142,3,160.23,0
OI-000936,ORD-01511,PROD-0117,1,47.12,0
OI-000937,ORD-01511,PROD-0013,4,46.74,20
OI-000938,ORD-01257,PROD-0054,4,33.74,0
OI-000939,ORD-01257,PROD-0041,2,42.63,0
OI-000940,ORD-01533,PROD-0036,5,880.11,0
OI-000941,ORD-00243,PROD-0120,1,874.1,0
OI-000942,ORD-02194,PROD-0093,1,171.77,5
OI-000943,ORD-02194,PROD-0023,2,15.27,0
OI-000944,ORD-02194,PROD-0001,1,28.69,0
OI-000945,ORD-02788,PROD-0055,1,27.12,10
OI-000946,ORD-02843,PROD-0150,1,327.19,5
OI-000947,ORD-02843,PROD-0095,1,69.98,30
OI-000948,ORD-02843,PROD-0012,1,317.53,15
OI-000949,ORD-00050,PROD-0023,1,18.24,0
OI-000950,ORD-02963,PROD-0049,1,249.04,5
OI-000951,ORD-02963,PROD-0081,2,190.57,0
OI-000952,ORD-02126,PROD-0140,2,200.14,0
OI-000953,ORD-02126,PROD-0028,2,290.68,15
OI-000954,ORD-02126,PROD-0012,0,277.38,15
OI-000955,ORD-01041,PROD-0062,1,220.93,0
OI-000956,ORD-02779,PROD-0127,0,885.27,0
OI-000957,ORD-02779,PROD-0098,1,30.24,0
OI-000958,ORD-02779,PROD-0042,1,178.58,0
OI-000959,ORD-00082,PROD-0053,10,48.43,15
OI-000960,ORD-00082,PROD-0038,1,255.22,0
OI-000961,ORD-02233,PROD-0044,1,394.56,0
OI-000962,ORD-02233,PROD-0102,0,548.65,5
OI-000963,ORD-02233,PROD-0106,3,29.44,30
OI-000964,ORD-01116,PROD-0109,2,100.59,0
OI-000965,ORD-01116,PROD-0130,2,84.46,0
OI-000966,ORD-00632,PROD-0095,1,75.04,0
OI-000967,ORD-00674,PROD-0116,2,243.76,5
OI-000968,ORD-00674,PROD-0114,1,204.84,0
OI-000969,ORD-02867,PROD-0089,4,312.02,30
OI-000970,ORD-02867,PROD-0070,4,314.07,0
OI-000971,ORD-02867,PROD-0118,4,191.36,0
OI-000972,ORD-00072,PROD-0008,1,254.35,0
OI-000973,ORD-00072,PROD-0148,1,171.11,0
OI-000974,ORD-02686,PROD-0055,1,29.86,10
OI-000975,ORD-02686,PROD-0113,1,77.15,0
OI-000976,ORD-02403,PROD-0086,3,93.26,5
OI-000977,ORD-00400,PROD-0020,1,436.48,15
OI-000978,ORD-00400,PROD-0036,1,872.06,10
OI-000979,ORD-00400,PROD-0128,10,25.14,15
OI-000980,ORD-00733,PROD-0112,1,161.89,20
OI-000981,ORD-00733,PROD-0103,1,446.95,0
OI-000982,ORD-00733,PROD-0036,1,910.45,5
OI-000983,ORD-00733,PROD-0033,1,156.42,0
OI-000984,ORD-02020,PROD-0045,2,45.88,0
OI-000985,ORD-02020,PROD-0121,2,7.58,0
OI-000986,ORD-02020,PROD-0059,2,163.35,0
OI-000987,ORD-00042,PROD-0061,2,142.02,5
OI-000988,ORD-00042,PROD-0040,1,41.68,0
OI-000989,ORD-00663,PROD-0023,1,16.2,0
OI-000990,ORD-00663,PROD-0080,1,340.49,0
OI-000991,ORD-01762,PROD-0060,0,55.69,0
OI-000992,ORD-01353,PROD-0074,3,106.75,10
OI-000993,ORD-01353,PROD-0010,2,25.08,0
OI-000994,ORD-01353,PROD-0083,1,182.86,0
OI-000995,ORD-02088,PROD-0069,3,8.9,0
